,NetIncomeLoss,Assets,AssetsCurrent
March 2010,184563.0,,
June 2010,268144.0,,
September 2010,126692.0,,
December 2010,337484.0,10487052.0,5686343.0
March 2011,131802.0,,
June 2011,163928.0,,5389958.0
September 2011,345387.0,,6029325.0
December 2011,310660.0,10994969.0,4917578.0
March 2012,611772.0,,5807739.0
June 2012,418646.0,11660615.0,5617789.0
September 2012,357156.0,,6245108.0
December 2012,849023.0,12585420.0,6902621.0
March 2013,243541.0,,7189957.0
June 2013,216451.0,,7120740.0
September 2013,293691.0,,7305356.0
December 2013,216088.0,13046606.0,7207547.0
March 2014,321159.0,13452216.0,7609064.0
June 2014,200709.0,13283082.0,7042227.0
September 2014,542608.0,13780884.0,7050232.0
December 2014,220398.0,13826652.0,7102092.0
March 2015,89014.0,13962614.0,7460493.0
June 2015,196384.0,14017082.0,7080258.0
September 2015,138716.0,14459404.0,6776598.0
December 2015,38914.0,14156936.0,6201002.0
March 2016,98794.0,14393336.0,6359993.0
June 2016,3570.0,14363131.0,6562694.0
September 2016,21371.0,14378460.0,4743473.0
December 2016,46939.0,14418324.0,4537058.0
March 2017,44620.0,14498067.0,4606493.0
June 2017,213480.0,14493452.0,4109222.0
September 2017,51298.0,14648452.0,3485118.0
December 2017,213465.0,14723737.0,4478715.0
March 2018,837361.0,15605428.0,5176986.0
June 2018,151704.0,15420747.0,4016359.0
September 2018,85400.0,15522343.0,4359005.0
December 2018,40595.0,15602001.0,5631013.0
March 2019,105721.0,15685155.0,5970122.0
June 2019,23271.0,15705689.0,6231210.0
September 2019,57970.0,15798929.0,6560546.0
December 2019,62971.0,15862530.0,6620448.0
March 2020,58382.0,15997856.0,6756300.0
June 2020,211790.0,16244083.0,7003203.0
September 2020,50054.0,16321873.0,7086470.0
December 2020,19157.0,16316697.0,7073076.0
March 2021,426807.0,16696499.0,7570488.0
June 2021,174348.0,16875155.0,7773832.0
September 2021,188509.0,17088131.0,8002918.0
December 2021,29685.0,17055087.0,7998849.0
March 2022,4740.0,17061899.0,8001801.0
June 2022,-276691.0,16986743.0,7902572.0
