,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,770750000.0,327250000.0,,,
June 2007,770750000.0,327250000.0,,,
September 2007,770750000.0,327250000.0,,,
December 2007,770750000.0,327250000.0,,,
March 2008,799000000.0,277000000.0,,,
June 2008,781000000.0,263000000.0,,,
September 2008,794000000.0,471000000.0,,,
December 2008,671000000.0,331000000.0,33521000000.0,3053000000.0,9728000000.0
March 2009,827000000.0,115000000.0,33557000000.0,3004000000.0,9447000000.0
June 2009,612000000.0,414000000.0,34306000000.0,3650000000.0,9165000000.0
September 2009,665000000.0,234000000.0,34674000000.0,3770000000.0,9048000000.0
December 2009,593000000.0,239000000.0,34304000000.0,3320000000.0,8797000000.0
March 2010,701000000.0,155000000.0,34078000000.0,2854000000.0,8881000000.0
June 2010,,265000000.0,34466000000.0,3114000000.0,8847000000.0
September 2010,,179000000.0,34707000000.0,3391000000.0,8763000000.0
December 2010,,185000000.0,34805000000.0,3698000000.0,8317000000.0
March 2011,,52000000.0,48565000000.0,4646000000.0,10504000000.0
June 2011,,203000000.0,47596000000.0,4118000000.0,10380000000.0
September 2011,,532000000.0,46661000000.0,3591000000.0,10269000000.0
December 2011,,98000000.0,47410000000.0,3355000000.0,10112000000.0
March 2012,,306000000.0,47691000000.0,3477000000.0,10166000000.0
June 2012,,187000000.0,48048000000.0,3608000000.0,10154000000.0
September 2012,,425000000.0,48738000000.0,3709000000.0,10137000000.0
December 2012,,-148000000.0,50494000000.0,3768000000.0,10541000000.0
March 2013,,196000000.0,50424000000.0,3499000000.0,10424000000.0
June 2013,,-164000000.0,50157000000.0,3560000000.0,10406000000.0
September 2013,,218000000.0,50383000000.0,3559000000.0,10262000000.0
December 2013,,142000000.0,50424000000.0,4013000000.0,9820000000.0
March 2014,,208000000.0,51228000000.0,4577000000.0,9602000000.0
June 2014,,64000000.0,51388000000.0,4183000000.0,9429000000.0
September 2014,,333000000.0,51224000000.0,3785000000.0,9255000000.0
December 2014,,-306000000.0,51552000000.0,3876000000.0,9285000000.0
March 2015,,222000000.0,52521000000.0,4011000000.0,9135000000.0
June 2015,,187000000.0,53005000000.0,4113000000.0,9242000000.0
September 2015,,395000000.0,52663000000.0,3833000000.0,9066000000.0
December 2015,,-226000000.0,52187000000.0,3040000000.0,9052000000.0
March 2016,,328000000.0,52695000000.0,3230000000.0,8935000000.0
June 2016,,-1089000000.0,51401000000.0,3076000000.0,7881000000.0
September 2016,,380000000.0,51961000000.0,3480000000.0,7613000000.0
December 2016,,-5796000000.0,43148000000.0,2950000000.0,7785000000.0
March 2017,,205000000.0,43212000000.0,2760000000.0,7646000000.0
June 2017,,174000000.0,43327000000.0,2755000000.0,7483000000.0
September 2017,,396000000.0,43649000000.0,2931000000.0,7289000000.0
December 2017,,-2499000000.0,42257000000.0,3108000000.0,6711000000.0
March 2018,,1369000000.0,38795000000.0,2310000000.0,6259000000.0
June 2018,,299000000.0,38971000000.0,2363000000.0,6274000000.0
September 2018,,-458000000.0,39443000000.0,2596000000.0,6111000000.0
December 2018,,138000000.0,40063000000.0,2392000000.0,6461000000.0
March 2019,,320000000.0,40490000000.0,2314000000.0,6551000000.0
June 2019,,312000000.0,40884000000.0,2386000000.0,6417000000.0
September 2019,,391000000.0,41506000000.0,2616000000.0,6313000000.0
December 2019,,-111000000.0,42301000000.0,2444000000.0,6756000000.0
March 2020,,74000000.0,42090000000.0,2003000000.0,
June 2020,,309000000.0,42403000000.0,1986000000.0,
September 2020,,454000000.0,42938000000.0,2162000000.0,
December 2020,,242000000.0,44464000000.0,3714000000.0,
March 2021,,335000000.0,44117000000.0,3188000000.0,
June 2021,,58000000.0,44363000000.0,3196000000.0,
September 2021,,463000000.0,43854000000.0,2532000000.0,
December 2021,,427000000.0,45432000000.0,3237000000.0,
March 2022,,288000000.0,44617000000.0,2250000000.0,
June 2022,,187000000.0,45120000000.0,2539000000.0,
