,OperatingExpenses,NetIncomeLoss,Assets
March 1999,30.227272727272727,-332.5,
June 1999,30.227272727272727,-332.5,
September 1999,30.227272727272727,-332.5,
December 1999,30.227272727272727,-332.5,
March 2000,30.227272727272727,21.666666666666668,
June 2000,30.227272727272727,21.666666666666668,
September 2000,30.227272727272727,21.666666666666668,
December 2000,30.227272727272727,21.666666666666668,
March 2001,30.227272727272727,21.666666666666668,
June 2001,30.227272727272727,21.666666666666668,
September 2001,30.227272727272727,21.666666666666668,
December 2001,30.227272727272727,21.666666666666668,
March 2002,30.227272727272727,21.666666666666668,
June 2002,30.227272727272727,21.666666666666668,
September 2002,30.227272727272727,21.666666666666668,
December 2002,30.227272727272727,21.666666666666668,
March 2003,30.227272727272727,21.666666666666668,
June 2003,30.227272727272727,21.666666666666668,
September 2003,30.227272727272727,21.666666666666668,
December 2003,30.227272727272727,21.666666666666668,
March 2004,30.227272727272727,21.666666666666668,
June 2004,30.227272727272727,21.666666666666668,
September 2004,30.227272727272727,21.666666666666668,
December 2004,30.227272727272727,21.666666666666668,
March 2005,30.227272727272727,21.666666666666668,
June 2005,30.227272727272727,21.666666666666668,
September 2005,30.227272727272727,21.666666666666668,
December 2005,30.227272727272727,21.666666666666668,
March 2006,30.227272727272727,-195.0,
June 2006,30.227272727272727,-195.0,
September 2006,30.227272727272727,-195.0,
December 2006,30.227272727272727,-195.0,
March 2007,30.227272727272727,21.666666666666668,
June 2007,30.227272727272727,21.666666666666668,
September 2007,30.227272727272727,21.666666666666668,
December 2007,30.227272727272727,21.666666666666668,
March 2008,30.227272727272727,21.666666666666668,
June 2008,30.227272727272727,21.666666666666668,
September 2008,30.227272727272727,21.666666666666668,
December 2008,30.227272727272727,21.666666666666668,
March 2009,30.227272727272727,21.666666666666668,
June 2009,30.227272727272727,21.666666666666668,
September 2009,30.227272727272727,21.666666666666668,
December 2009,30.227272727272727,21.666666666666668,
March 2010,390.0,-390.0,
June 2010,390.0,-390.0,
September 2010,0.0,0.0,
December 2010,0.0,0.0,
March 2011,780.0,-780.0,
June 2011,0.0,0.0,500.0
September 2011,0.0,0.0,500.0
December 2011,0.0,0.0,500.0
March 2012,780.0,-780.0,500.0
June 2012,0.0,0.0,500.0
September 2012,0.0,0.0,500.0
December 2012,0.0,0.0,500.0
March 2013,780.0,-780.0,500.0
June 2013,0.0,0.0,500.0
September 2013,0.0,0.0,500.0
December 2013,0.0,0.0,500.0
March 2014,780.0,-780.0,500.0
June 2014,0.0,0.0,500.0
September 2014,0.0,0.0,500.0
December 2014,0.0,0.0,500.0
