,NetIncomeLoss,Assets
March 2018,264500.0,
June 2018,264500.0,
September 2018,264500.0,
December 2018,264500.0,262726000.0
March 2019,249000.0,
June 2019,388000.0,
September 2019,370000.0,
December 2019,549000.0,292218000.0
March 2020,407000.0,277980000.0
June 2020,436000.0,293381000.0
September 2020,484000.0,285787000.0
December 2020,504000.0,338972000.0
March 2021,670000.0,337751000.0
June 2021,452000.0,352603000.0
September 2021,459000.0,355279000.0
December 2021,402000.0,357077000.0
March 2022,567000.0,341684000.0
June 2022,639000.0,330426000.0
