,OperatingExpenses,Assets,AssetsCurrent
December 2009,23620.0,,
March 2010,45069.0,,
June 2010,61141.0,,
September 2010,77426.0,,
December 2010,144897.0,221766.0,21766.0
March 2011,63195.0,,
June 2011,206741.0,201329.0,
September 2011,64215.0,216075.0,
December 2011,189560.0,171843.0,171843.0
March 2012,19978.0,181003.0,181003.0
June 2012,20711.0,178757.0,178757.0
September 2012,37178.0,173563.0,173563.0
