,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,8750000.0,402000000.0,289000000.0,,
June 2008,8750000.0,460000000.0,751000000.0,,
September 2008,8750000.0,382000000.0,234000000.0,,
December 2008,8750000.0,369000000.0,-210000000.0,20230000000.0,13176000000.0
March 2009,6500000.0,294000000.0,-195000000.0,,
June 2009,6500000.0,309000000.0,313000000.0,21808000000.0,13326000000.0
September 2009,6500000.0,349000000.0,232000000.0,21860000000.0,12506000000.0
December 2009,6500000.0,390000000.0,11000000.0,21286000000.0,11783000000.0
March 2010,6000000.0,347000000.0,63000000.0,22550000000.0,11357000000.0
June 2010,6000000.0,415000000.0,1778000000.0,22094000000.0,12956000000.0
September 2010,6000000.0,357000000.0,212000000.0,23101000000.0,13326000000.0
December 2010,6000000.0,439000000.0,301000000.0,26001000000.0,15815000000.0
March 2011,5250000.0,344000000.0,232000000.0,26473000000.0,15903000000.0
June 2011,5250000.0,383000000.0,316000000.0,26508000000.0,15636000000.0
September 2011,5250000.0,394000000.0,140000000.0,24901000000.0,15173000000.0
December 2011,5250000.0,432000000.0,254000000.0,25221000000.0,15074000000.0
March 2012,4750000.0,419000000.0,92000000.0,25796000000.0,14751000000.0
June 2012,4750000.0,396000000.0,274000000.0,26713000000.0,16360000000.0
September 2012,4750000.0,416000000.0,297000000.0,28635000000.0,18046000000.0
December 2012,4750000.0,332000000.0,-599000000.0,27280000000.0,17264000000.0
March 2013,4750000.0,349000000.0,180000000.0,29899000000.0,19793000000.0
June 2013,4750000.0,379000000.0,136000000.0,30343000000.0,20683000000.0
September 2013,4750000.0,382000000.0,-148000000.0,28500000000.0,19443000000.0
December 2013,4750000.0,449000000.0,138000000.0,26781000000.0,17772000000.0
March 2014,5000000.0,366000000.0,-13000000.0,27434000000.0,18201000000.0
June 2014,5000000.0,392000000.0,288000000.0,26011000000.0,16672000000.0
September 2014,5000000.0,403000000.0,294000000.0,24145000000.0,15617000000.0
December 2014,5000000.0,530000000.0,-54000000.0,21425000000.0,13081000000.0
March 2015,4000000.0,331000000.0,263000000.0,18481000000.0,11090000000.0
June 2015,4000000.0,361000000.0,86000000.0,19429000000.0,11818000000.0
September 2015,4000000.0,358000000.0,239000000.0,18439000000.0,11506000000.0
December 2015,4000000.0,385000000.0,203000000.0,17914000000.0,10916000000.0
March 2016,4250000.0,314000000.0,235000000.0,18939000000.0,11423000000.0
June 2016,4250000.0,303000000.0,121000000.0,22095000000.0,13868000000.0
September 2016,4250000.0,324000000.0,118000000.0,20045000000.0,11923000000.0
December 2016,4250000.0,345000000.0,271000000.0,19188000000.0,11092000000.0
March 2017,5000000.0,378000000.0,47000000.0,20620000000.0,12008000000.0
June 2017,5000000.0,328000000.0,81000000.0,20433000000.0,11914000000.0
September 2017,5000000.0,340000000.0,92000000.0,20552000000.0,11985000000.0
December 2017,5000000.0,399000000.0,-60000000.0,18871000000.0,10403000000.0
March 2018,3750000.0,344000000.0,-21000000.0,23084000000.0,13376000000.0
June 2018,3750000.0,377000000.0,-12000000.0,22124000000.0,13518000000.0
September 2018,3750000.0,333000000.0,365000000.0,21446000000.0,13111000000.0
December 2018,3750000.0,369000000.0,-65000000.0,19425000000.0,11068000000.0
March 2019,3750000.0,305000000.0,45000000.0,20535000000.0,11239000000.0
June 2019,3750000.0,335000000.0,214000000.0,20424000000.0,11107000000.0
September 2019,3750000.0,329000000.0,-1488000000.0,18634000000.0,10826000000.0
December 2019,3750000.0,382000000.0,-51000000.0,18317000000.0,10248000000.0
March 2020,6000000.0,295000000.0,-184000000.0,18596000000.0,11100000000.0
June 2020,6000000.0,346000000.0,516000000.0,18559000000.0,11468000000.0
September 2020,6000000.0,352000000.0,262000000.0,20761000000.0,13501000000.0
December 2020,6000000.0,365000000.0,551000000.0,23655000000.0,16181000000.0
March 2021,8250000.0,271000000.0,831000000.0,24533000000.0,17285000000.0
June 2021,8250000.0,297000000.0,362000000.0,25085000000.0,17555000000.0
September 2021,8250000.0,327000000.0,653000000.0,24109000000.0,16534000000.0
December 2021,8250000.0,339000000.0,231000000.0,23819000000.0,16460000000.0
