,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,,5498.0,,,
June 2010,,,5498.0,,,
September 2010,,,1634.0,,,
December 2010,,,-13356.0,38873.0,38873.0,
March 2011,,,-163.0,,,
June 2011,,,5668.0,,,
September 2011,,,-7547.0,93233.0,93233.0,
December 2011,,,-56641.0,34980.0,34980.0,
March 2012,,,28514.0,70630.0,70630.0,
June 2012,,,-3952.0,65690.0,65690.0,
September 2012,,,-18808.0,42137.0,42137.0,
December 2012,,,-26077.0,14981.0,14981.0,
March 2013,,,3997.0,19807.0,19807.0,
June 2013,,,-9852.0,20949.0,20949.0,
September 2013,,,-472016.0,473454.0,473454.0,
December 2013,,,-229094.0,882433.0,429680.0,
March 2014,252932.0,,-1205922.0,,,
June 2014,,,-222807.0,,,
September 2014,,,-1746660.0,1846765.0,1214631.0,
December 2014,,,-3754750.0,2067064.0,276598.0,
March 2015,537143.0,358339.75,-828493.0,3924800.0,247852.0,
June 2015,,358339.75,-4349222.0,3873973.0,248990.0,
September 2015,,358339.75,-1698235.0,3934658.0,345926.0,
December 2015,,358339.75,-1910327.0,3682711.0,245516.0,-117808.0
March 2016,,432137.0,-1336471.0,3532497.0,189952.0,
June 2016,,329505.0,-1336471.0,3511628.0,264434.0,
September 2016,,409403.0,-14447094.0,4574981.0,1418500.0,
December 2016,,869487.0,-15679641.0,2857871.0,1117685.0,504721.0
March 2017,,723907.0,2171815.0,2601960.0,766088.0,
June 2017,,681071.0,1466509.0,2632086.0,702177.0,
September 2017,,657532.0,586873.0,2807289.0,740295.0,
December 2017,,780033.0,-12446048.0,7603926.0,6190411.0,
March 2018,,942178.0,-4466387.0,6989241.0,5343940.0,
June 2018,,1164459.0,-3669297.0,13262315.0,11628602.0,
September 2018,,1091988.0,-4214202.0,12167843.0,10665883.0,
December 2018,,213099.0,-4623872.0,10742225.0,8986903.0,
March 2019,,1053551.0,-4513695.0,9307750.0,7152984.0,
June 2019,,1458390.0,-2894802.0,4463934.0,2071258.0,
September 2019,,1622882.0,-2254322.0,4611304.0,2230090.0,
December 2019,,244977.0,-2799820.0,3502004.0,1552235.0,
March 2020,,1039934.0,-2014179.0,2658677.0,2204054.0,
June 2020,,862029.0,-1940907.0,8414710.0,2540875.0,
September 2020,,956576.0,-574460.0,8227831.0,2344685.0,
December 2020,,840540.0,-3150146.0,8518767.0,2549754.0,
March 2021,,750577.0,-2359068.0,8091641.0,2202112.0,
June 2021,,582059.0,-1376253.0,9426526.0,3560247.0,
September 2021,,672981.0,-1327595.0,22790392.0,3715209.0,
December 2021,,759163.0,-3806463.0,22024345.0,3479396.0,
March 2022,,1326116.0,-861056.0,23485083.0,3069023.0,
June 2022,,1212796.0,-182948.0,22990073.0,2598910.0,
