,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2007,25733500.0,25203750.0,21036000.0,,,
March 2008,25733500.0,25203750.0,21036000.0,,,
June 2008,25733500.0,25203750.0,21036000.0,,,
September 2008,25733500.0,25203750.0,21036000.0,,,
December 2008,28092000.0,23806500.0,11033000.0,,,
March 2009,28092000.0,23806500.0,11033000.0,,,
June 2009,22491000.0,22491000.0,9210000.0,,,
September 2009,23034000.0,23034000.0,15051000.0,1022672000.0,798434000.0,
December 2009,25701000.0,24319000.0,17844000.0,,,
March 2010,25701000.0,27083000.0,20714000.0,,,
June 2010,28516000.0,28516000.0,24368000.0,1219920000.0,966810000.0,
September 2010,27352000.0,27352000.0,26607000.0,1290379000.0,1025991000.0,
December 2010,28390750.0,27061000.0,25033000.0,1290108000.0,1027657000.0,
March 2011,28390750.0,29060000.0,23860000.0,1207015000.0,943641000.0,
June 2011,28390750.0,29189000.0,22040000.0,1312532000.0,1036002000.0,
September 2011,28390750.0,28253000.0,18323000.0,1304525000.0,1008570000.0,
December 2011,,27890000.0,17870000.0,1291689000.0,999313000.0,
March 2012,,28856000.0,19958000.0,1379347000.0,1077137000.0,
June 2012,,30113000.0,23533000.0,1410911000.0,1108760000.0,
September 2012,,28895000.0,728000.0,1408199000.0,1096537000.0,
December 2012,,29678000.0,16616000.0,1393649000.0,1066888000.0,
March 2013,,28833000.0,17975000.0,1461076000.0,1120558000.0,
June 2013,,30289000.0,23204000.0,1444960000.0,1084834000.0,
September 2013,,27762000.0,24464000.0,1447684000.0,1079022000.0,
December 2013,,26136000.0,17663000.0,1473414000.0,1093010000.0,
March 2014,,27790000.0,18516000.0,1494742000.0,1116529000.0,
June 2014,,29180000.0,24584000.0,1588315000.0,1208035000.0,
September 2014,,30576000.0,26450000.0,1609026000.0,1230839000.0,378187000.0
December 2014,,30940000.0,23079000.0,1562942000.0,1193326000.0,
March 2015,,30325000.0,23594000.0,1656149000.0,1288839000.0,
June 2015,,30456000.0,23794000.0,1692239000.0,1325616000.0,366623000.0
September 2015,,30702000.0,23865000.0,1702388000.0,1344725000.0,357663000.0
December 2015,,27028000.0,14448000.0,1652040000.0,1298241000.0,353799000.0
March 2016,,28009000.0,16787000.0,1683524000.0,1336096000.0,347428000.0
June 2016,,29775000.0,26099000.0,1760950000.0,1419867000.0,341083000.0
September 2016,,36074000.0,19093000.0,1765819000.0,1433347000.0,332472000.0
December 2016,,30453000.0,28179000.0,1756179000.0,1430387000.0,325792000.0
March 2017,,31229000.0,29295000.0,1804347000.0,1480312000.0,324035000.0
June 2017,,31716000.0,25579000.0,1868632000.0,1520809000.0,347823000.0
September 2017,,32549000.0,29009000.0,1976182000.0,1617455000.0,358727000.0
December 2017,,31966000.0,-98493000.0,1916207000.0,1550883000.0,365324000.0
March 2018,,35637000.0,12290000.0,1909974000.0,1537556000.0,372418000.0
June 2018,,35375000.0,26501000.0,1894629000.0,1499717000.0,394912000.0
September 2018,,36339000.0,72742000.0,1932642000.0,1517161000.0,415481000.0
December 2018,,35432000.0,22226000.0,1969683000.0,1533841000.0,435842000.0
March 2019,,37462000.0,24758000.0,2000851000.0,1549463000.0,451388000.0
June 2019,,36627000.0,24801000.0,2016231000.0,1557701000.0,458530000.0
September 2019,,38584000.0,36831000.0,2000883000.0,1538291000.0,462592000.0
December 2019,,39256000.0,31006000.0,2110104000.0,1593389000.0,516715000.0
March 2020,,38233000.0,12926000.0,2095198000.0,1594732000.0,500466000.0
June 2020,,37028000.0,35842000.0,2288524000.0,1787787000.0,500737000.0
September 2020,,38814000.0,37705000.0,2289848000.0,1779159000.0,510689000.0
December 2020,,32411000.0,36199000.0,2272058000.0,1758346000.0,513712000.0
March 2021,,38286000.0,41763000.0,2236803000.0,1727335000.0,509468000.0
June 2021,,36439000.0,27609000.0,2321437000.0,1811740000.0,509697000.0
September 2021,,36625000.0,33341000.0,2461893000.0,1930886000.0,531007000.0
December 2021,,37502000.0,23423000.0,2709646000.0,2161479000.0,548167000.0
March 2022,,40673000.0,26869000.0,2990048000.0,2434973000.0,555075000.0
June 2022,,44057000.0,37494000.0,3204463000.0,2654425000.0,550038000.0
