,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1743462.0,,,,,
June 2010,1314994.0,,,,,
September 2010,1619719.0,,,,,
December 2010,3162285.0,,,3625864.0,3518173.0,18185.0
March 2011,4668115.0,,,,,
June 2011,5466004.0,,,10890736.0,7997205.0,2775287.0
September 2011,5609479.0,,,11183952.0,9689010.0,1062275.0
December 2011,7075885.0,,,10640571.0,9903785.0,158323.0
March 2012,7461246.0,,-2995636.0,9836409.0,9157872.0,
June 2012,6357167.0,,-1034223.0,9132163.0,8423689.0,
September 2012,4597184.0,,302306.0,8354258.0,7650247.0,
December 2012,4187087.0,,-303088.0,6988997.0,6274732.0,
March 2013,4727271.0,,-155071.0,5977044.0,5183347.0,
June 2013,4696117.0,,-1472413.0,4569820.0,3753186.0,
September 2013,4549116.0,,-1718747.0,3380045.0,2568636.0,
December 2013,4128145.0,,-659782.0,2943192.0,2150164.0,
March 2014,4297596.0,731700.5,-933094.0,2305863.0,1526135.0,
June 2014,3704110.0,731700.5,-259678.0,2749049.0,2036980.0,
September 2014,3660229.0,731700.5,-217549.0,3042575.0,2368646.0,
December 2014,3640857.0,731700.5,-247556.0,3193561.0,2216918.0,
March 2015,4168858.0,629775.0,-1219179.0,3984977.0,2927296.0,
June 2015,3426914.0,541026.0,-258986.0,3557143.0,2523190.0,
September 2015,2823988.0,464632.0,539354.0,3728733.0,2722493.0,
December 2015,3000802.0,467867.0,-359041.0,3560683.0,2612533.0,
March 2016,3006022.0,2092835.0,40789.0,3204964.0,2285257.0,
June 2016,,440451.0,-841133.0,2866449.0,1976552.0,
September 2016,,422582.0,52335.0,2720409.0,2065372.0,
December 2016,,5644820.0,-704767.0,27524151.0,6340943.0,
March 2017,,2211344.0,-1038703.0,26712384.0,6282474.0,
June 2017,,2206440.0,-1484964.0,25787879.0,5836462.0,
September 2017,,2217777.0,-2004335.0,22641677.0,4459794.0,
December 2017,,2282848.0,-1366251.0,22764447.0,4985283.0,
March 2018,73357.0,2148915.0,-808655.0,21626024.0,4299701.0,
June 2018,73357.0,1924898.0,-1865015.0,26769634.0,8504455.0,
September 2018,73357.0,1662848.0,-569567.0,25418064.0,8146441.0,
December 2018,73357.0,2308330.0,-553980.0,24432568.0,7265381.0,
March 2019,81816.0,1771565.0,646615.0,21446436.0,5817581.0,
June 2019,96489.0,1711974.0,443384.0,21367740.0,5220580.0,
September 2019,131232.0,1694384.0,-1573920.0,19726848.0,4175966.0,
December 2019,85099.0,1385526.0,-7896139.0,12219532.0,3725185.0,
March 2020,700000.0,1250696.0,-438384.0,11937486.0,3719081.0,
June 2020,,1255884.0,531541.0,12163011.0,4685509.0,
September 2020,,1223818.0,746848.0,12775050.0,5544559.0,
December 2020,,1295084.0,531257.0,13588820.0,5893534.0,
March 2021,,1297264.0,916729.0,13722853.0,5920363.0,
June 2021,,1298767.0,821684.0,14723640.0,6974477.0,
September 2021,,1334732.0,-409036.0,18045590.0,11041682.0,
December 2021,,1461056.0,-5271.0,28882648.0,22029566.0,
March 2022,,1530141.0,-738945.0,27547007.0,20790094.0,
June 2022,,1521764.0,-1128706.0,27674430.0,17317553.0,
