,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,,9803500.0,10193500.0,-11022000.0,,
June 2015,,9803500.0,10193500.0,-17716000.0,,
September 2015,,7712000.0,8513000.0,-12680000.0,,
December 2015,,7407000.0,14142000.0,-17898000.0,112456000.0,35134000.0
March 2016,,8101000.0,9419000.0,-12890000.0,127916000.0,
June 2016,,7636000.0,8858000.0,-12838000.0,133470000.0,
September 2016,,7114000.0,11680000.0,-71741000.0,100623000.0,79429000.0
December 2016,,6667000.0,6201000.0,-14946000.0,91858000.0,71414000.0
March 2017,,5873000.0,10127000.0,-9945000.0,97793000.0,77396000.0
June 2017,,6788000.0,8420000.0,-11189000.0,86891000.0,67193000.0
September 2017,,7175000.0,7473000.0,37867000.0,131022000.0,115322000.0
December 2017,,9185000.0,8556000.0,-9760000.0,117007000.0,95084000.0
March 2018,,8199000.0,7592000.0,-13854000.0,100212000.0,77160000.0
June 2018,,9713000.0,7023000.0,-13144000.0,89997000.0,66247000.0
September 2018,,8574000.0,6940000.0,-12562000.0,78934000.0,60395000.0
December 2018,,8899000.0,6578000.0,-14129000.0,67494000.0,48689000.0
March 2019,11162000.0,7285000.0,7330000.0,-12018000.0,80841000.0,57642000.0
June 2019,10404000.0,7733000.0,6538000.0,-13332000.0,66127000.0,43672000.0
September 2019,,9125000.0,6476000.0,-6924000.0,60556000.0,36789000.0
December 2019,,5614000.0,4992000.0,-8174000.0,53408000.0,29995000.0
March 2020,7622000.0,4006000.0,,2897000.0,25244000.0,14825000.0
June 2020,7280000.0,4440000.0,,-6803000.0,18509000.0,10488000.0
September 2020,,4494000.0,,-6791000.0,37420000.0,30653000.0
December 2020,,4912000.0,,-7053000.0,53547000.0,47264000.0
March 2021,,5362000.0,,-7256000.0,68753000.0,62850000.0
June 2021,,4722000.0,,-7932000.0,71474000.0,65765000.0
September 2021,,4367000.0,,-6997000.0,64005000.0,58873000.0
December 2021,,4543000.0,,-6272000.0,56601000.0,52570000.0
March 2022,,4866000.0,,-7697000.0,45184000.0,41672000.0
June 2022,,3865000.0,,28010000.0,38799000.0,31400000.0
