,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,6625000.0,5775000.0,,
June 2017,6625000.0,5775000.0,,
September 2017,6625000.0,5775000.0,,
December 2017,6625000.0,5775000.0,,
March 2018,6300000.0,-1100000.0,,
June 2018,6400000.0,12200000.0,,
September 2018,6400000.0,9200000.0,,
December 2018,6500000.0,18700000.0,194900000.0,47100000.0
March 2019,5800000.0,13700000.0,,
June 2019,6000000.0,12200000.0,337000000.0,96200000.0
September 2019,6300000.0,2000000.0,366800000.0,129100000.0
December 2019,5500000.0,4400000.0,384600000.0,147000000.0
March 2020,7300000.0,4400000.0,413000000.0,178300000.0
June 2020,8200000.0,6600000.0,463600000.0,212800000.0
September 2020,8800000.0,5500000.0,519500000.0,266300000.0
December 2020,9000000.0,4400000.0,568800000.0,311400000.0
March 2021,9500000.0,5300000.0,605300000.0,338300000.0
June 2021,9500000.0,5900000.0,631900000.0,365600000.0
September 2021,9800000.0,5900000.0,656300000.0,383500000.0
December 2021,10900000.0,2200000.0,681600000.0,410400000.0
March 2022,11500000.0,4400000.0,742400000.0,351300000.0
June 2022,11300000.0,5700000.0,761200000.0,376300000.0
