,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2001,363319.27777777775,-4011.25,,,
June 2001,363319.27777777775,-4011.25,,,
September 2001,363319.27777777775,-4011.25,,,
December 2001,363319.27777777775,-4011.25,,,
March 2002,363319.27777777775,-12328.25,,,
June 2002,363319.27777777775,-12328.25,,,
September 2002,363319.27777777775,-12328.25,,,
December 2002,363319.27777777775,-12328.25,,,
March 2003,363319.27777777775,-8129.0,,,
June 2003,363319.27777777775,-8129.0,,,
September 2003,363319.27777777775,-8129.0,,,
December 2003,363319.27777777775,-8129.0,,,
March 2004,363319.27777777775,-12750.0,,,
June 2004,363319.27777777775,-12750.0,,,
September 2004,363319.27777777775,-12750.0,,,
December 2004,363319.27777777775,-12750.0,,,
March 2005,363319.27777777775,-13506.25,,,
June 2005,363319.27777777775,-13506.25,,,
September 2005,363319.27777777775,-13506.25,,,
December 2005,363319.27777777775,-13506.25,,,
March 2006,363319.27777777775,-23819.75,,,
June 2006,363319.27777777775,-23819.75,,,
September 2006,363319.27777777775,-23819.75,,,
December 2006,363319.27777777775,-23819.75,,,
March 2007,363319.27777777775,-560817.75,,,
June 2007,363319.27777777775,-560817.75,,,
September 2007,363319.27777777775,-560817.75,,,
December 2007,363319.27777777775,-560817.75,,,
March 2008,363319.27777777775,-1028981.75,,,
June 2008,363319.27777777775,-1028981.75,,,
September 2008,363319.27777777775,-1028981.75,,,
December 2008,363319.27777777775,-1028981.75,,,
March 2009,363319.27777777775,-812163.0,,,
June 2009,363319.27777777775,-812163.0,,,
September 2009,363319.27777777775,-812163.0,,,
December 2009,363319.27777777775,-812163.0,,,
March 2010,1244985.0,-908480.0,,,
June 2010,1646723.0,-1189660.0,,,
September 2010,2108640.0,-1534953.0,,,
December 2010,1688753.0,-1057961.0,39729323.0,2768882.0,36960441.0
March 2011,1578304.0,-1109358.0,,,
June 2011,1726121.0,-1272352.0,39847773.0,2996263.0,36851510.0
September 2011,1745601.0,-560267.0,38644947.0,1916190.0,36728757.0
December 2011,1463083.0,-946652.0,37512612.0,950305.0,36562307.0
March 2012,1262743.0,-819407.0,41066353.0,4577318.0,36489035.0
June 2012,1613018.0,-1059182.0,39670006.0,3138336.0,36531670.0
September 2012,1843702.0,-21533820.0,38251717.0,1871017.0,36380700.0
December 2012,1683404.0,-22638122.0,42303285.0,5982646.0,36320639.0
March 2013,1701567.0,-1101694.0,40798852.0,4663922.0,36134930.0
June 2013,1707793.0,-1680180.0,39295955.0,3346046.0,35949909.0
September 2013,1631539.0,-1620082.0,37906886.0,2111420.0,35795466.0
December 2013,1530605.0,-1522366.0,36635575.0,1068627.0,35566948.0
March 2014,1704266.0,-1372980.0,37867488.0,2537373.0,35330115.0
June 2014,1453243.0,-513615.0,36450534.0,1340909.0,35109625.0
September 2014,17571227.0,-17493932.0,19388469.0,829397.0,18559072.0
December 2014,1228375.0,-682410.0,18867778.0,526359.0,18341419.0
March 2015,1162191.0,-490141.0,21691431.0,3403528.0,18287903.0
June 2015,1188684.0,-3866988.0,20056224.0,1801542.0,18254682.0
September 2015,1111512.0,4836059.0,19188323.0,1016324.0,18171999.0
December 2015,956484.0,-950061.0,18498284.0,407143.0,18091141.0
March 2016,1878656.0,-1872288.0,18210705.0,209366.0,18001339.0
June 2016,831568.0,-826023.0,18072209.0,154489.0,17917720.0
September 2016,8352101.0,-8355254.0,10326301.0,131648.0,10194653.0
December 2016,1276970.0,-1282114.0,10267228.0,152126.0,10115102.0
March 2017,1273603.0,-1279915.0,13939915.0,3513061.0,10426854.0
June 2017,974813.0,-967530.0,13082592.0,2691936.0,10390656.0
September 2017,877568.0,-868137.0,12438380.0,2066181.0,10372199.0
