,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,191923.5,0.0,,,
June 2010,191923.5,-404140.0,,,
September 2010,191923.5,-255356.0,,,
December 2010,191923.5,-863359.0,288075.0,225740.0,62335.0
March 2011,378158.0,-424512.0,,,
June 2011,287737.0,-708995.0,118540.0,67873.0,
September 2011,287737.0,-317777.0,345365.0,300533.0,
December 2011,287737.0,215340.0,904335.0,547923.0,356412.0
March 2012,313164.0,-206784.0,577103.0,153199.0,423904.0
June 2012,218545.0,-392330.0,,,
September 2012,218545.0,-282309.0,473723.0,55354.0,418369.0
December 2012,218545.0,-228440.0,436776.0,33951.0,402825.0
