,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,,,,,,
December 2008,,,,,,
March 2009,,,,,,
June 2009,,,,,,
September 2009,,,,,,
December 2009,,,,,,
March 2010,,,,,,
June 2010,,,,,,
September 2010,,,,,,
December 2010,,,,,,
March 2011,110491.5,71362.0,-75158.5,,,
June 2011,110491.5,71362.0,-75158.5,,,
September 2011,61121.0,71362.0,-143790.0,798072.0,460019.0,338053.0
December 2011,351117.0,71362.0,-379199.0,731421.0,24256.0,707165.0
March 2012,197923.0,0.0,-197531.0,789490.0,35669.0,753821.0
June 2012,31767.0,0.0,-285124.0,,,
September 2012,41330.0,0.0,-264543.0,0.0,0.0,
December 2012,-31050.0,0.0,169858.0,0.0,,
March 2013,2168.0,0.0,-2168.0,0.0,,
June 2013,99370.0,0.0,-193235.0,0.0,,
September 2013,30003.0,0.0,-37620.0,0.0,,
December 2013,15295.0,,-23107.0,0.0,0.0,
March 2014,44526.0,,-66294.0,399653.0,,
June 2014,46030.0,,-87087.0,383984.0,383984.0,
