,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,15500000.0,-473750000.0,,
June 2007,15500000.0,-473750000.0,,
September 2007,15500000.0,-473750000.0,,
December 2007,15500000.0,-473750000.0,,
March 2008,30000000.0,365000000.0,,
June 2008,39000000.0,271000000.0,,
September 2008,44000000.0,191000000.0,,
December 2008,53000000.0,4000000.0,15727000000.0,2361000000.0
March 2009,31000000.0,189000000.0,17025000000.0,3351000000.0
June 2009,42000000.0,162000000.0,18111000000.0,2457000000.0
September 2009,27000000.0,388000000.0,21147000000.0,5038000000.0
December 2009,35000000.0,558000000.0,22299000000.0,5822000000.0
March 2010,46000000.0,546000000.0,22645000000.0,5961000000.0
June 2010,57000000.0,382000000.0,22769000000.0,6071000000.0
September 2010,46000000.0,537000000.0,24376000000.0,7056000000.0
December 2010,67000000.0,812000000.0,25663000000.0,7253000000.0
March 2011,68000000.0,514000000.0,26854000000.0,7884000000.0
June 2011,86000000.0,387000000.0,28638000000.0,5899000000.0
September 2011,93000000.0,493000000.0,29139000000.0,6360000000.0
December 2011,126000000.0,-1028000000.0,26111000000.0,5388000000.0
March 2012,102000000.0,490000000.0,28961000000.0,6092000000.0
June 2012,82000000.0,279000000.0,28660000000.0,5272000000.0
September 2012,74000000.0,367000000.0,29523000000.0,5324000000.0
December 2012,90000000.0,673000000.0,29650000000.0,5945000000.0
March 2013,52000000.0,315000000.0,29451000000.0,5626000000.0
June 2013,46000000.0,-2059000000.0,26476000000.0,5022000000.0
September 2013,67000000.0,408000000.0,26799000000.0,5221000000.0
December 2013,57000000.0,-1187000000.0,24607000000.0,4889000000.0
March 2014,42000000.0,100000000.0,24798000000.0,5247000000.0
June 2014,42000000.0,180000000.0,24976000000.0,5354000000.0
September 2014,36000000.0,213000000.0,25121000000.0,5488000000.0
December 2014,41000000.0,15000000.0,24858000000.0,5439000000.0
March 2015,28000000.0,183000000.0,25602000000.0,6151000000.0
June 2015,33000000.0,72000000.0,25961000000.0,6556000000.0
September 2015,32000000.0,219000000.0,25554000000.0,5195000000.0
December 2015,33000000.0,-254000000.0,25130000000.0,4983000000.0
March 2016,28000000.0,52000000.0,24553000000.0,4780000000.0
June 2016,44000000.0,23000000.0,24703000000.0,5294000000.0
September 2016,34000000.0,-358000000.0,24081000000.0,7113000000.0
December 2016,28000000.0,-344000000.0,21071000000.0,4677000000.0
March 2017,26000000.0,46000000.0,20969000000.0,4838000000.0
June 2017,32000000.0,177000000.0,21142000000.0,5098000000.0
September 2017,41000000.0,206000000.0,20836000000.0,4808000000.0
December 2017,44000000.0,-542000000.0,20646000000.0,5066000000.0
March 2018,34000000.0,192000000.0,20483000000.0,4938000000.0
June 2018,36000000.0,292000000.0,20655000000.0,4967000000.0
September 2018,37000000.0,-145000000.0,20559000000.0,4935000000.0
December 2018,46000000.0,2000000.0,20715000000.0,5277000000.0
March 2019,27000000.0,87000000.0,20880000000.0,5397000000.0
June 2019,32000000.0,-25000000.0,36987000000.0,4638000000.0
September 2019,43000000.0,2178000000.0,40763000000.0,5698000000.0
December 2019,48000000.0,565000000.0,39974000000.0,6272000000.0
March 2020,27000000.0,822000000.0,39699000000.0,6455000000.0
June 2020,26000000.0,344000000.0,39885000000.0,6684000000.0
September 2020,39000000.0,839000000.0,40551000000.0,7660000000.0
December 2020,30000000.0,824000000.0,41369000000.0,8505000000.0
March 2021,31000000.0,559000000.0,41063000000.0,8364000000.0
June 2021,37000000.0,650000000.0,40677000000.0,7445000000.0
September 2021,40000000.0,3000000.0,39865000000.0,7472000000.0
December 2021,46000000.0,-46000000.0,40564000000.0,7696000000.0
March 2022,44000000.0,448000000.0,39913000000.0,7059000000.0
June 2022,45000000.0,387000000.0,39690000000.0,6907000000.0
