,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,1525000.0,13683500.0,,
March 2009,1525000.0,13683500.0,,
June 2009,1525000.0,14140000.0,,
September 2009,1525000.0,10060000.0,813405000.0,537367000.0
December 2009,3125000.0,10060000.0,,
March 2010,3125000.0,24055000.0,,
June 2010,3125000.0,18400000.0,1192905000.0,356071000.0
September 2010,3125000.0,26991000.0,1370574000.0,495269000.0
December 2010,4425000.0,2412000.0,2539253000.0,644800000.0
March 2011,4425000.0,65372000.0,2669760000.0,685910000.0
June 2011,4425000.0,56348000.0,2874422000.0,844998000.0
September 2011,4425000.0,75369000.0,3197887000.0,1131527000.0
December 2011,10425000.0,104414000.0,3218257000.0,1183509000.0
March 2012,10425000.0,93031000.0,3309207000.0,1152722000.0
June 2012,10425000.0,73296000.0,3337130000.0,1159171000.0
September 2012,10425000.0,91887000.0,3615789000.0,1322956000.0
December 2012,14425000.0,107583000.0,3519040000.0,1226410000.0
March 2013,14425000.0,132421000.0,3490210000.0,1221556000.0
June 2013,14425000.0,116272000.0,3623383000.0,1396969000.0
September 2013,14425000.0,126956000.0,3761548000.0,1521492000.0
December 2013,19125000.0,,3680108000.0,1470600000.0
March 2014,19125000.0,,4362729000.0,2145397000.0
June 2014,19125000.0,,4643664000.0,2340250000.0
September 2014,19125000.0,,4797307000.0,2445520000.0
December 2014,21175000.0,,4775865000.0,2230817000.0
March 2015,21175000.0,,4054685000.0,1526050000.0
June 2015,21175000.0,,3994487000.0,1398026000.0
September 2015,21175000.0,,4001577000.0,1517203000.0
