,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,13973691.0,13572270.5,2241453.0,,
March 2010,13973691.0,13572270.5,2241453.0,,
June 2010,14510949.0,14070483.0,2241453.0,,
September 2010,13723675.0,13230165.0,2241453.0,92067371.0,68185840.0
December 2010,14184954.0,13687371.0,1832066.0,,
March 2011,13416775.0,12909642.0,1584676.0,,
June 2011,14300655.0,13781556.0,1827751.0,130820443.0,103580856.0
September 2011,16707042.0,15996043.0,2819543.0,107435633.0,80582765.0
December 2011,15963496.0,15350002.0,1438335.0,111052732.0,84545209.0
March 2012,16515682.0,15901755.0,1464750.0,102983900.0,76616721.0
June 2012,16398089.0,15845201.0,1846001.0,116788565.0,90743475.0
September 2012,16765828.0,16153723.0,2618476.0,105809866.0,79931164.0
December 2012,16442334.0,15848472.0,1462752.0,115830622.0,91048734.0
March 2013,16037980.0,15438195.0,1213894.0,103433174.0,78463718.0
June 2013,16663346.0,16065285.0,1632487.0,118615158.0,93599094.0
September 2013,17149062.0,16528157.0,1549539.0,106374899.0,81617353.0
December 2013,17116303.0,16492263.0,1287996.0,116915737.0,91875839.0
March 2014,16441008.0,15812174.0,531285.0,107864413.0,82865579.0
June 2014,16852818.0,16295082.0,1260432.0,112683054.0,87375898.0
September 2014,16700097.0,16124305.0,1879815.0,108679952.0,83662858.0
December 2014,16757427.0,16181122.0,1546030.0,113562268.0,88901210.0
March 2015,16076614.0,15485757.0,769333.0,125585645.0,101237466.0
June 2015,15947983.0,15405676.0,1996224.0,112936249.0,88990136.0
September 2015,16251598.0,15696883.0,2049691.0,120183807.0,96672673.0
December 2015,16412083.0,15845134.0,1355622.0,106734352.0,83469531.0
March 2016,15346039.0,14770358.0,1146624.0,114551258.0,91530330.0
June 2016,15848351.0,15335808.0,1851934.0,114697352.0,91869697.0
September 2016,16289414.0,15781920.0,1626493.0,110821471.0,87816374.0
December 2016,16224752.0,15698319.0,1046464.0,107035807.0,84353674.0
March 2017,16350473.0,15820504.0,488483.0,105679176.0,82988311.0
June 2017,17061945.0,16587055.0,385049.0,112709318.0,89605088.0
September 2017,16586200.0,16068017.0,1029580.0,131804887.0,108342275.0
December 2017,16884613.0,16353608.0,1480091.0,111914434.0,88764250.0
March 2018,16157323.0,15619420.0,338899.0,132648757.0,108905782.0
June 2018,17623065.0,17008355.0,785050.0,119102355.0,95291233.0
September 2018,20347256.0,17799851.0,1010570.0,139954154.0,116031991.0
December 2018,18565222.0,17957214.0,1245321.0,121832429.0,97412034.0
March 2019,18032909.0,17391681.0,1523215.0,118682356.0,93652415.0
June 2019,19133190.0,18513048.0,665679.0,137942216.0,112473405.0
September 2019,21942422.0,18320940.0,-231272.0,157711622.0,134845678.0
December 2019,19678196.0,18952735.0,451870.0,147600457.0,103584219.0
March 2020,19303791.0,18512890.0,699319.0,163866313.0,120545322.0
June 2020,19179324.0,18377641.0,1579566.0,176917989.0,123491353.0
September 2020,20491635.0,19207961.0,2811835.0,188001273.0,136003042.0
December 2020,19374101.0,18599816.0,3077610.0,157746118.0,105944402.0
March 2021,19802092.0,19022167.0,2428908.0,171525008.0,120861713.0
June 2021,21242297.0,20501117.0,3691210.0,188780930.0,138636172.0
September 2021,22305667.0,21508040.0,6347537.0,188411129.0,136574964.0
December 2021,23174985.0,22390740.0,3001055.0,185648771.0,134275224.0
March 2022,22733573.0,21915351.0,3006182.0,181170071.0,130479289.0
June 2022,26774826.0,25862325.0,5982831.0,298295403.0,220006914.0
