,OperatingExpenses,NetIncomeLoss,Assets
September 2010,-11318000.0,9000.0,
December 2010,-11318000.0,8602000.0,
March 2011,-11318000.0,70000.0,
June 2011,-11318000.0,70000.0,154366000.0
September 2011,-11645000.0,-3075000.0,140282000.0
December 2011,10310000.0,1000.0,145378000.0
March 2012,-23216000.0,1519000.0,148062000.0
June 2012,-23216000.0,-772000.0,139821000.0
September 2012,-13021000.0,589000.0,148144000.0
December 2012,12067000.0,-1180000.0,144229000.0
March 2013,12213000.0,-199000.0,144514000.0
June 2013,37854000.0,75000.0,144686000.0
September 2013,12337000.0,282000.0,146069000.0
December 2013,20622000.0,-5471000.0,166698000.0
March 2014,13095000.0,-335000.0,162073000.0
June 2014,13860000.0,832000.0,165460000.0
September 2014,14759000.0,-763000.0,165651000.0
December 2014,15185000.0,-289000.0,146650000.0
March 2015,14560000.0,4341000.0,144904000.0
June 2015,13608000.0,-347000.0,143419000.0
September 2015,13738000.0,469000.0,139880000.0
December 2015,14269000.0,-4295000.0,136179000.0
March 2016,19295000.0,-2914000.0,136972000.0
June 2016,9456000.0,-396000.0,136110000.0
September 2016,12791000.0,1191000.0,137583000.0
December 2016,11967000.0,-1716000.0,132792000.0
March 2017,12973000.0,-147000.0,134261000.0
June 2017,12973000.0,-981000.0,133209000.0
September 2017,13315000.0,-412000.0,131017000.0
December 2017,,-1205000.0,126152000.0
March 2018,,528000.0,122484000.0
June 2018,,5170000.0,131680000.0
September 2018,13465000.0,630000.0,133436000.0
December 2018,13581000.0,-1027000.0,125404000.0
March 2019,14096000.0,1051000.0,127271000.0
June 2019,13480000.0,803000.0,130879000.0
September 2019,14058000.0,336000.0,129861000.0
December 2019,14400000.0,248000.0,126217000.0
March 2020,13021000.0,-2580000.0,119052000.0
June 2020,6775000.0,-1785000.0,130217000.0
September 2020,8286000.0,4550000.0,129374000.0
December 2020,8974000.0,-65000.0,138536000.0
March 2021,6638000.0,1110000.0,143293000.0
June 2021,4991000.0,4814000.0,140346000.0
September 2021,10365000.0,-2161000.0,
December 2021,10466000.0,-2003000.0,133840000.0
March 2022,10579000.0,-466000.0,133053000.0
June 2022,12138000.0,-4093000.0,126046000.0
