,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,27550000.0,13575000.0,12175000.0,,,
June 2008,27550000.0,13575000.0,12175000.0,,,
September 2008,27550000.0,13575000.0,12175000.0,,,
December 2008,27550000.0,13575000.0,12175000.0,,,
March 2009,31050000.0,15550000.0,7600000.0,,,
June 2009,31050000.0,15550000.0,7600000.0,,,
September 2009,31700000.0,14000000.0,-6200000.0,,,
December 2009,24600000.0,13700000.0,49500000.0,3532100000.0,1969600000.0,447400000.0
March 2010,25700000.0,15100000.0,-9700000.0,,,
June 2010,26000000.0,14300000.0,7200000.0,,,
September 2010,28600000.0,14000000.0,1000000.0,3699300000.0,2135900000.0,368100000.0
December 2010,29900000.0,15500000.0,9000000.0,3848200000.0,2254100000.0,362700000.0
March 2011,26700000.0,15500000.0,-16600000.0,4058900000.0,2423500000.0,372100000.0
June 2011,33500000.0,16700000.0,-21200000.0,4127400000.0,2462000000.0,378700000.0
September 2011,26000000.0,15600000.0,-6900000.0,4042200000.0,2334700000.0,386100000.0
December 2011,187000000.0,14300000.0,-446400000.0,3549300000.0,2191900000.0,170300000.0
March 2012,36700000.0,13600000.0,-28800000.0,3771300000.0,2419700000.0,169700000.0
June 2012,85400000.0,14800000.0,-92000000.0,3780900000.0,2524800000.0,125500000.0
September 2012,45100000.0,11300000.0,4500000.0,3766000000.0,2561900000.0,69200000.0
December 2012,1146400000.0,13600000.0,-1084300000.0,2266400000.0,2156900000.0,58500000.0
March 2013,59300000.0,12900000.0,-2000000.0,1524800000.0,1429400000.0,51500000.0
June 2013,46200000.0,11900000.0,-40900000.0,1512200000.0,1436000000.0,57800000.0
September 2013,44500000.0,11200000.0,-44300000.0,1703800000.0,1623100000.0,67700000.0
December 2013,36100000.0,10800000.0,-71700000.0,1705500000.0,1632000000.0,65600000.0
March 2014,33300000.0,11700000.0,-50800000.0,865900000.0,795700000.0,
June 2014,18000000.0,10100000.0,-28000000.0,807700000.0,745000000.0,
September 2014,5300000.0,,418900000.0,,,
December 2014,,,-42300000.0,1183700000.0,842400000.0,
March 2015,1800000.0,12300000.0,-15400000.0,1085000000.0,755600000.0,
June 2015,4000000.0,6300000.0,-15100000.0,1030100000.0,704400000.0,
September 2015,1900000.0,13500000.0,-55100000.0,860500000.0,537200000.0,
December 2015,25300000.0,10500000.0,-101800000.0,820100000.0,658000000.0,
March 2016,12000000.0,11400000.0,-14600000.0,694900000.0,534700000.0,
June 2016,4700000.0,12500000.0,-2900000.0,675000000.0,516400000.0,
September 2016,21900000.0,10700000.0,-41300000.0,613800000.0,457000000.0,
December 2016,9300000.0,11600000.0,-8200000.0,713500000.0,560600000.0,
March 2017,6100000.0,12400000.0,7600000.0,547600000.0,404800000.0,
June 2017,4400000.0,9700000.0,-22400000.0,586000000.0,445500000.0,
September 2017,4500000.0,11000000.0,-8500000.0,521900000.0,384300000.0,
December 2017,700000.0,10000000.0,35500000.0,675300000.0,566900000.0,
March 2018,7700000.0,11200000.0,-25000000.0,580900000.0,474300000.0,
June 2018,5700000.0,9700000.0,-26100000.0,525800000.0,420900000.0,
September 2018,5800000.0,8800000.0,-7800000.0,506000000.0,416600000.0,
December 2018,6900000.0,10200000.0,-45200000.0,571700000.0,484500000.0,
March 2019,6600000.0,8100000.0,-20900000.0,464700000.0,374500000.0,
June 2019,5100000.0,7700000.0,-15600000.0,515300000.0,424300000.0,
September 2019,1300000.0,8700000.0,22800000.0,451200000.0,363100000.0,
December 2019,1600000.0,9200000.0,-2800000.0,455900000.0,369600000.0,
March 2020,900000.0,8500000.0,11300000.0,430800000.0,346500000.0,
June 2020,700000.0,10400000.0,33700000.0,468900000.0,386100000.0,
September 2020,200000.0,6700000.0,-7000000.0,468200000.0,386300000.0,
December 2020,1000000.0,10400000.0,16400000.0,486300000.0,406100000.0,
March 2021,500000.0,8200000.0,5100000.0,483700000.0,406100000.0,
June 2021,200000.0,7800000.0,11600000.0,500600000.0,425900000.0,
September 2021,600000.0,9000000.0,42100000.0,487200000.0,414200000.0,
December 2021,800000.0,11000000.0,116200000.0,572400000.0,465900000.0,
March 2022,1100000.0,7500000.0,-400000.0,537600000.0,423100000.0,
June 2022,3500000.0,8300000.0,37400000.0,528700000.0,419700000.0,
