,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2020,5281361.25,4790509.0,-5574636.25,,,
June 2020,5281361.25,4790509.0,-5574636.25,,,
September 2020,5281361.25,4790509.0,-5574636.25,,,
December 2020,5281361.25,4790509.0,-5574636.25,26799971.0,26799971.0,
March 2021,4412995.0,3489430.0,-5618411.0,,,
June 2021,5174409.0,3998391.0,-6382699.0,,,
September 2021,16461501.0,7013157.0,-19183982.0,,,
December 2021,16461501.0,7013157.0,-19183982.0,141106640.0,141106640.0,0.0
March 2022,13704345.0,9674475.0,-16696903.0,321648077.0,321648077.0,
June 2022,21352781.0,17161014.0,-21075404.0,303015833.0,302975102.0,40731.0
