,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,581000000.0,75750000.0,,,
June 2008,581000000.0,75750000.0,,,
September 2008,581000000.0,75750000.0,,,
December 2008,581000000.0,75750000.0,,,
March 2009,656000000.0,193000000.0,,,
June 2009,619000000.0,87000000.0,,,
September 2009,643000000.0,79000000.0,,,
December 2009,645000000.0,79000000.0,15623000000.0,10975000000.0,4650000000.0
March 2010,671000000.0,204000000.0,,,
June 2010,629000000.0,89000000.0,17020000000.0,,
September 2010,625000000.0,64000000.0,15752000000.0,,
December 2010,656000000.0,98000000.0,15847000000.0,11100000000.0,4747000000.0
March 2011,768000000.0,34000000.0,17238000000.0,12304000000.0,4934000000.0
June 2011,705000000.0,85000000.0,,,
September 2011,670000000.0,60000000.0,16615000000.0,11700000000.0,4915000000.0
December 2011,738000000.0,25000000.0,15728000000.0,10987000000.0,4741000000.0
March 2012,696000000.0,225000000.0,17091000000.0,12217000000.0,4874000000.0
June 2012,663000000.0,108000000.0,17608000000.0,12726000000.0,4882000000.0
September 2012,684000000.0,26000000.0,17003000000.0,12116000000.0,4887000000.0
December 2012,1646000000.0,-805000000.0,15112000000.0,10898000000.0,4214000000.0
March 2013,764000000.0,219000000.0,15802000000.0,11595000000.0,4207000000.0
June 2013,723000000.0,105000000.0,15938000000.0,11674000000.0,4264000000.0
September 2013,720000000.0,-27000000.0,15323000000.0,11014000000.0,4309000000.0
December 2013,774000000.0,68000000.0,14800000000.0,10461000000.0,4339000000.0
March 2014,771000000.0,246000000.0,15828000000.0,11445000000.0,4383000000.0
June 2014,787000000.0,47000000.0,16551000000.0,12072000000.0,4479000000.0
September 2014,778000000.0,-7000000.0,15208000000.0,10824000000.0,4384000000.0
December 2014,819000000.0,76000000.0,15435000000.0,10853000000.0,4582000000.0
March 2015,794000000.0,210000000.0,16105000000.0,11328000000.0,4777000000.0
June 2015,817000000.0,70000000.0,18319000000.0,12946000000.0,5373000000.0
September 2015,819000000.0,117000000.0,17813000000.0,12334000000.0,5479000000.0
December 2015,972000000.0,-24000000.0,18839000000.0,12503000000.0,6336000000.0
March 2016,1908000000.0,238000000.0,33029000000.0,15579000000.0,17450000000.0
June 2016,1813000000.0,72000000.0,32409000000.0,15230000000.0,17179000000.0
September 2016,1776000000.0,-32000000.0,31801000000.0,14733000000.0,17068000000.0
December 2016,1839000000.0,142000000.0,30253000000.0,13792000000.0,16461000000.0
March 2017,1918000000.0,344000000.0,32232000000.0,15795000000.0,16437000000.0
June 2017,1829000000.0,33000000.0,32774000000.0,16233000000.0,16541000000.0
September 2017,1878000000.0,-54000000.0,32272000000.0,15691000000.0,16581000000.0
December 2017,1998000000.0,245000000.0,32458000000.0,15861000000.0,16597000000.0
March 2018,2033000000.0,215000000.0,34212000000.0,17606000000.0,16606000000.0
June 2018,1927000000.0,58000000.0,34213000000.0,17889000000.0,16324000000.0
September 2018,1842000000.0,44000000.0,33041000000.0,16756000000.0,16285000000.0
December 2018,1902000000.0,378000000.0,32385000000.0,16420000000.0,15965000000.0
March 2019,1953000000.0,287000000.0,35893000000.0,19020000000.0,16873000000.0
June 2019,1872000000.0,138000000.0,35166000000.0,18333000000.0,16833000000.0
