,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2018,-23935.666666666668,,,
September 2018,-23935.666666666668,,,
December 2018,-23935.666666666668,268912.0,268912.0,
March 2019,-8434.0,,,
June 2019,-144110.0,213088.0,213088.0,
September 2019,-26651.0,96717.0,96717.0,
December 2019,-40349.0,340824.0,339809.0,1015.0
March 2020,-37935.0,360218.0,359203.0,
June 2020,-33357.0,311605.0,310590.0,
September 2020,-7499.0,309146.0,308131.0,
December 2020,-28395.0,454351.0,453336.0,1015.0
March 2021,-28124.0,273235.0,270720.0,2515.0
June 2021,-38052.0,219276.0,215911.0,
September 2021,18986.0,401532.0,396267.0,
December 2021,-54460.0,204214.0,198949.0,5265.0
March 2022,-44714.0,273991.0,268926.0,5065.0
June 2022,14057.0,290612.0,285547.0,5065.0
