,NetIncomeLoss,Assets,AssetsCurrent
March 2012,-18623750.0,,
June 2012,-18623750.0,,
September 2012,-18623750.0,,
December 2012,-18623750.0,,
March 2013,-9023000.0,,
June 2013,-3802000.0,,
September 2013,-4611000.0,,
December 2013,-7620000.0,174750000.0,69576000.0
March 2014,-9921000.0,,
June 2014,-15034000.0,247593000.0,146696000.0
September 2014,-13640000.0,261767000.0,150398000.0
December 2014,-9834000.0,296952000.0,184520000.0
March 2015,-11623000.0,314673000.0,177674000.0
June 2015,-14739000.0,308439000.0,168235000.0
September 2015,-11105000.0,315107000.0,168022000.0
December 2015,-27444000.0,302374000.0,152959000.0
March 2016,-11667000.0,288714000.0,141619000.0
June 2016,-14655000.0,289208000.0,144197000.0
September 2016,-7436000.0,289966000.0,147467000.0
December 2016,-7950000.0,294448000.0,152910000.0
March 2017,-6795000.0,308826000.0,166526000.0
June 2017,-8060000.0,368040000.0,226871000.0
September 2017,-9519000.0,386041000.0,245924000.0
December 2017,-8475000.0,384834000.0,243551000.0
March 2018,-9055000.0,387424000.0,243318000.0
June 2018,-6622000.0,398059000.0,254664000.0
September 2018,-6251000.0,420844000.0,280271000.0
December 2018,-6393000.0,420960000.0,255459000.0
March 2019,-14365000.0,433597000.0,233127000.0
June 2019,-24060000.0,461510000.0,268859000.0
September 2019,-7652000.0,448583000.0,261259000.0
December 2019,-8813000.0,421687000.0,239741000.0
March 2020,-10669000.0,400757000.0,233465000.0
June 2020,-11242000.0,391437000.0,228737000.0
September 2020,11589000.0,397549000.0,259803000.0
December 2020,86866000.0,458061000.0,324938000.0
March 2021,-8418000.0,442271000.0,311843000.0
June 2021,-7283000.0,428534000.0,302398000.0
September 2021,-6836000.0,404698000.0,280849000.0
December 2021,-15792000.0,387670000.0,269938000.0
March 2022,-12414000.0,363356000.0,261909000.0
June 2022,-11019000.0,345162000.0,227280000.0
