,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,8725250.0,34614750.0,-239547000.0,,,
June 2008,8725250.0,34614750.0,-239547000.0,,,
September 2008,8725250.0,34614750.0,-239547000.0,,,
December 2008,8725250.0,34614750.0,-239547000.0,,,
March 2009,9592000.0,25795000.0,-645000.0,,,
June 2009,11222000.0,27099000.0,101814000.0,,,
September 2009,10633000.0,37223000.0,293940000.0,,,
December 2009,12562000.0,26620000.0,-30405000.0,3468068000.0,1363858000.0,2104210000.0
March 2010,12234000.0,32631000.0,71746000.0,,,
June 2010,12391000.0,33345000.0,-41477000.0,3551812000.0,1395737000.0,2156075000.0
September 2010,11645000.0,30366000.0,5151000.0,3633821000.0,1484751000.0,2149070000.0
December 2010,9823000.0,32024000.0,168938000.0,3842020000.0,1535467000.0,2306553000.0
March 2011,8859000.0,44772000.0,17164000.0,3922021000.0,1580688000.0,2341333000.0
June 2011,11082000.0,42943000.0,18482000.0,6518804000.0,1713812000.0,4804992000.0
September 2011,14561000.0,102790000.0,,6463118000.0,2183415000.0,4279703000.0
December 2011,16464000.0,98070000.0,,6543737000.0,2307737000.0,4236000000.0
March 2012,17350000.0,96979000.0,52762000.0,6687469000.0,2411271000.0,4276198000.0
June 2012,15618000.0,91507000.0,52762000.0,6638108000.0,2277567000.0,4360541000.0
September 2012,17448000.0,93871000.0,52762000.0,6656665000.0,2267260000.0,4389405000.0
December 2012,19233000.0,85459000.0,52762000.0,6600233000.0,2214649000.0,4385584000.0
March 2013,17494000.0,93908000.0,3458000.0,6549952000.0,2220033000.0,4329919000.0
June 2013,16354000.0,90386000.0,-9759000.0,6506327000.0,2283335000.0,4222992000.0
September 2013,17030000.0,84071000.0,4320000.0,6664459000.0,2375105000.0,4289354000.0
December 2013,17064000.0,90134000.0,4506000.0,6701963000.0,2356126000.0,4345837000.0
March 2014,14582000.0,87632000.0,12055000.0,7238592000.0,2449236000.0,4789356000.0
June 2014,14574000.0,90492000.0,30805000.0,7172138000.0,2383046000.0,4789092000.0
September 2014,15685000.0,93127000.0,60168000.0,7312681000.0,2471965000.0,4840716000.0
December 2014,16045000.0,100759000.0,49846000.0,7253998000.0,2328091000.0,4925907000.0
March 2015,17872000.0,97928000.0,29398000.0,7316631000.0,2370140000.0,4946491000.0
June 2015,19685000.0,90704000.0,31750000.0,7233133000.0,2179477000.0,5053656000.0
September 2015,19875000.0,91830000.0,28835000.0,7289143000.0,2257653000.0,5031490000.0
December 2015,20855000.0,93654000.0,63374000.0,7240762000.0,2133659000.0,5075827000.0
March 2016,20442000.0,98693000.0,49155000.0,7336235000.0,2149344000.0,5186891000.0
June 2016,7562000.0,79237000.0,55786000.0,7361393000.0,2145858000.0,5215535000.0
September 2016,20587000.0,101541000.0,36801000.0,8977337000.0,3717489000.0,5259848000.0
December 2016,-17421000.0,45573000.0,38188000.0,9008859000.0,3723287000.0,5285572000.0
March 2017,7705000.0,82991000.0,37715000.0,8747026000.0,3751416000.0,4995610000.0
June 2017,7437000.0,89826000.0,6940000.0,8743671000.0,3708506000.0,5035165000.0
September 2017,8302000.0,91003000.0,34669000.0,8807156000.0,3685952000.0,5121204000.0
December 2017,8301000.0,106680000.0,313237000.0,8750014000.0,3715551000.0,5034463000.0
March 2018,7137000.0,103275000.0,-21551000.0,8761744000.0,3682276000.0,5079468000.0
June 2018,6647000.0,103074000.0,77222000.0,8791985000.0,3803105000.0,4988880000.0
September 2018,6544000.0,107540000.0,16052000.0,8850446000.0,3812191000.0,5038255000.0
December 2018,7242000.0,122358000.0,-112198000.0,8661294000.0,3580849000.0,5080445000.0
March 2019,6888000.0,112134000.0,-15729250.0,8778891000.0,3677641000.0,5101250000.0
June 2019,6388000.0,149209000.0,-15729250.0,7950091000.0,2875608000.0,5074483000.0
September 2019,6136000.0,122676000.0,-15729250.0,7037750000.0,2934086000.0,4103664000.0
December 2019,6327000.0,125126000.0,-15729250.0,7154298000.0,2836214000.0,4318084000.0
March 2020,6254000.0,125281000.0,,6959621000.0,2767192000.0,4192429000.0
June 2020,7448000.0,113798000.0,,6976190000.0,2827522000.0,4148668000.0
September 2020,7676000.0,115358000.0,,7025536000.0,2890028000.0,4135508000.0
December 2020,8070000.0,120475000.0,,7073352000.0,2908086000.0,4165266000.0
March 2021,7545000.0,114119000.0,,6951809000.0,2697403000.0,4254406000.0
June 2021,7441000.0,114038000.0,,6209606000.0,1939083000.0,4270523000.0
September 2021,7974000.0,112986000.0,,6182358000.0,1954448000.0,4227910000.0
December 2021,8817000.0,120562000.0,,6045204000.0,1926897000.0,4118307000.0
March 2022,7617000.0,118170000.0,,6169753000.0,1933003000.0,4236750000.0
June 2022,8764000.0,113091000.0,,6118523000.0,1957342000.0,4161181000.0
