,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2005,797192.9545454546,485786.7727272727,-66005.0,,
September 2005,797192.9545454546,485786.7727272727,-821108.0,,
December 2005,797192.9545454546,485786.7727272727,-821108.0,,
March 2006,797192.9545454546,485786.7727272727,-821108.0,,
June 2006,797192.9545454546,485786.7727272727,-821108.0,,
September 2006,797192.9545454546,485786.7727272727,-779740.75,,
December 2006,797192.9545454546,485786.7727272727,-779740.75,,
March 2007,797192.9545454546,485786.7727272727,-779740.75,,
June 2007,797192.9545454546,485786.7727272727,-779740.75,,
September 2007,797192.9545454546,485786.7727272727,-684584.25,,
December 2007,797192.9545454546,485786.7727272727,-684584.25,,
March 2008,797192.9545454546,485786.7727272727,-684584.25,,
June 2008,797192.9545454546,485786.7727272727,-684584.25,,
September 2008,797192.9545454546,485786.7727272727,-696949.5,,
December 2008,797192.9545454546,485786.7727272727,-696949.5,,
March 2009,797192.9545454546,485786.7727272727,-696949.5,,
June 2009,797192.9545454546,485786.7727272727,-696949.5,,
September 2009,797192.9545454546,485786.7727272727,-1186052.0,,
December 2009,797192.9545454546,485786.7727272727,-1186052.0,,
March 2010,797192.9545454546,485786.7727272727,-1186052.0,,
June 2010,797192.9545454546,485786.7727272727,-1186052.0,,
September 2010,1111345.0,757828.0,-1097492.0,,
December 2010,1498914.0,1114647.0,-1575365.0,,
March 2011,2557657.0,1652309.0,-2546687.0,,
June 2011,797192.9545454546,485786.7727272727,-1257622.0,10758067.0,9556317.0
September 2011,1140428.0,691699.0,-1139976.0,,
December 2011,1337064.0,1011466.0,-1391319.0,13561230.0,12421963.0
March 2012,2076785.0,1582705.0,-2031853.0,14375708.0,13280146.0
June 2012,1547249.0000000112,1013187.9999999925,-1644059.0,15629808.0,14589159.0
September 2012,1590985.0,1209818.0,-1803955.0,14353743.0,13368006.0
December 2012,1243604.0,710197.0,-1208385.0,,
March 2013,2190558.0,1359205.0,-3682589.0,,
June 2013,1565232.0,1013689.0,-2180739.0,16407554.0,14521625.0
September 2013,1888782.0,1174221.0,-6272780.0,,
December 2013,1751412.0,1130478.0,-1692382.0,22888676.0,17755223.0
March 2014,1233365.0,625737.0,-294410.0,40949890.0,34604243.0
June 2014,3793813.0,2201087.0,-5342044.0,44569216.0,37664202.0
September 2014,1687133.0,811107.0,-239070.0,49018154.0,41604153.0
December 2014,1703903.0,916739.0,-1881141.0,,
March 2015,1122637.0,546464.0,-251018.0,45602825.0,34294108.0
June 2015,2549427.0,1386012.0,173057.0,44187089.0,31682173.0
September 2015,2225051.0,1282072.0,-1306954.0,42299209.0,29643751.0
December 2015,2090301.0,1152501.0,-2775292.0,40849012.0,28343619.0
March 2016,2048226.0,1067495.0,-4991671.0,38317508.0,25910865.0
June 2016,2495923.0,1526902.0,-1650712.0,36633418.0,24381643.0
September 2016,2440449.0,1452137.0,-3061444.0,34222669.0,22120490.0
December 2016,2297618.0,1261000.0,-1546400.0,31364268.0,19441287.0
March 2017,2615714.0,1559202.0,-3138677.0,28579665.0,16742553.0
June 2017,2246943.0,2293627.0,-2557969.0,27002814.0,15289627.0
September 2017,2230446.0,1155228.0,-2005555.0,25265766.0,13704660.0
December 2017,2393781.0,1386135.0,-2796894.0,23726089.0,12285932.0
March 2018,2418267.0,1028938.0,-2109962.0,22339775.0,10950749.0
June 2018,2282675.0,1256539.0,-1651044.0,18546212.0,7322028.0
September 2018,2039098.0,1411483.0,-1841463.0,17370521.0,6283897.0
December 2018,2369198.0,1657838.0,-2230992.0,15004219.0,4072620.0
March 2019,2082887.0,1310326.0,-2139830.0,15394771.0,4630083.0
June 2019,2168499.0,1542073.0,-2212155.0,13448513.0,2825421.0
September 2019,1987877.0,1482405.0,-1561133.0,11786295.0,1337853.0
December 2019,1634432.0,1012085.0,-1927526.0,11618257.0,1348655.0
March 2020,2542363.0,1134132.0,-8083304.0,16528105.0,6437302.0
June 2020,1831787.0,1066902.0,-1874575.0,23914339.0,13985657.0
September 2020,2270383.0,1573071.0,-2311233.0,31848180.0,22024628.0
December 2020,2291922.0,1493200.0,-2330054.0,28085350.0,18487370.0
March 2021,2107535.0,1464177.0,-2108030.0,32761125.0,23231069.0
June 2021,2074266.0,1584093.0,-2072872.0,30262313.0,20823779.0
September 2021,2612365.0,2096920.0,-2613068.0,29178896.0,19892473.0
December 2021,1920576.0,1261308.0,-1921134.0,26809591.0,17515204.0
March 2022,1787875.0,1255074.0,-1792664.0,25144577.0,15946724.0
June 2022,1792783.0,1171560.0,-1779997.0,23494862.0,14416380.0
