,OperatingExpenses,NetIncomeLoss,Assets
March 2014,,0.0,
June 2014,,0.0,
September 2014,,0.0,
December 2014,,-325.0,
March 2015,0.0,0.0,
June 2015,0.0,0.0,
September 2015,650.0,-650.0,
December 2015,,-50.0,50.0
March 2016,5535.0,-3535.0,
June 2016,3065.0,-565.0,29801.0
September 2016,23783.0,-23783.0,6018.0
December 2016,,-6596.0,0.0
March 2017,,-2467.0,0.0
June 2017,,-35081.0,0.0
September 2017,,-34493.0,0.0
December 2017,,-13677.0,0.0
March 2018,,-304.0,12776.0
June 2018,,-14818.0,11184.0
September 2018,,-18193.0,
December 2018,,-2790.0,40888.0
March 2019,,-1980.0,40888.0
June 2019,,-6409.0,40881.0
September 2019,,-35408.0,40874.0
December 2019,,-26871.0,40458.0
