,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,1656750.0,378250.0,-1752250.0,,
June 2014,1656750.0,378250.0,-1752250.0,,
September 2014,1656750.0,378250.0,-1752250.0,,
December 2014,1656750.0,378250.0,-1752250.0,,
March 2015,3736000.0,1325000.0,-3237000.0,,
June 2015,3625000.0,1325000.0,-3643000.0,,
September 2015,6202000.0,3749000.0,-6353000.0,,
December 2015,12413000.0,6174000.0,-12270000.0,159423000.0,156840000.0
March 2016,12128000.0,6012000.0,-8439000.0,,
June 2016,17353000.0,8602000.0,-17157000.0,,
September 2016,16159000.0,12052000.0,-14680000.0,278653000.0,231651000.0
December 2016,27654000.0,15572000.0,17099000.0,344962000.0,320188000.0
March 2017,23447000.0,14805000.0,-21475000.0,322346000.0,296462000.0
June 2017,24888000.0,17120000.0,-22315000.0,304975000.0,281285000.0
September 2017,25957000.0,17845000.0,-24707000.0,282319000.0,258586000.0
December 2017,31353000.0,20030000.0,140000.0,271346000.0,248385000.0
March 2018,28355000.0,19519000.0,-28300000.0,374452000.0,351478000.0
June 2018,38374000.0,25633000.0,-38380000.0,353130000.0,330549000.0
September 2018,49995000.0,39820000.0,-50711000.0,518903000.0,496688000.0
December 2018,45343000.0,28801000.0,-47590000.0,489016000.0,466395000.0
March 2019,48751000.0,33822000.0,-48408000.0,497873000.0,449796000.0
June 2019,55301000.0,39533000.0,-53699000.0,494245000.0,438473000.0
September 2019,72765000.0,57246000.0,138423000.0,720590000.0,664065000.0
December 2019,66033000.0,48761000.0,30542000.0,1066752000.0,987547000.0
March 2020,73743000.0,54193000.0,-69731000.0,1007300000.0,929282000.0
June 2020,80733000.0,59380000.0,-79656000.0,1046532000.0,965618000.0
September 2020,92547000.0,71008000.0,-92439000.0,1485018000.0,1390939000.0
December 2020,108131000.0,82365000.0,-107039000.0,1827966000.0,1716620000.0
March 2021,115082000.0,70620000.0,-113163000.0,1957910000.0,1832359000.0
June 2021,138083000.0,108277000.0,759225000.0,2899519000.0,2620943000.0
September 2021,129673000.0,105321000.0,-127153000.0,2821725000.0,2518935000.0
December 2021,158597000.0,154415000.0,-141248000.0,2751877000.0,2417513000.0
March 2022,176912000.0,118245000.0,-179217000.0,2606175000.0,2260616000.0
June 2022,183418000.0,123223000.0,-185834000.0,2463363000.0,2107056000.0
