,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,7113750.0,4683000.0,-3908000.0,,
June 2020,7113750.0,4683000.0,-3908000.0,,
September 2020,7113750.0,4191000.0,-2985000.0,,
December 2020,7113750.0,4149000.0,-186000.0,24138000.0,19576000.0
March 2021,8272000.0,4758000.0,-3534000.0,,
June 2021,9542000.0,5552000.0,-3661000.0,,
September 2021,15743500.0,17090000.0,-16012000.0,15354000.0,10137000.0
December 2021,15743500.0,9112000.0,-14506000.0,53219000.0,46421000.0
March 2022,12861000.0,7616000.0,5561000.0,49202000.0,42531000.0
June 2022,10669000.0,9669000.0,-850000.0,53626000.0,46981000.0
