,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1248319.5,772853.75,,
June 2009,1248319.5,772853.75,,
September 2009,1248319.5,772853.75,,
December 2009,1248319.5,772853.75,,
March 2010,773868.0,323578.0,,
June 2010,1034800.0,287304.0,,
September 2010,1138955.0,1008244.0,,
December 2010,1379862.0,837554.0,92054054.0,81038842.0
March 2011,1009673.0,721160.0,,
June 2011,1027048.0,2177619.0,94581055.0,84343879.0
September 2011,1233025.0,1847412.0,96078666.0,85878391.0
December 2011,1758326.0,911665.0,95518316.0,87308067.0
March 2012,1404022.0,423208.0,94568144.0,86283249.0
June 2012,1553343.0,1744290.0,95380596.0,86257157.0
September 2012,1696592.0,1869494.0,96933796.0,86791929.0
December 2012,441215.0,1805500.0,98593731.0,87232242.0
March 2013,1448718.0,854709.0,98277750.0,86020255.0
June 2013,1386904.0,-639018.0,95465610.0,82441231.0
September 2013,1440584.0,-819942.0,91911297.0,78270464.0
December 2013,1339295.0,-1500363.0,87613738.0,68679715.0
March 2014,826373.0,286320.0,91106132.0,69266130.0
June 2014,861154.0,722570.0,93468664.0,70632037.0
September 2014,934783.0,745920.0,93904132.0,70149972.0
December 2014,767109.0,668913.0,95405114.0,70814971.0
March 2015,1859012.0,46281.0,92189835.0,67545073.0
June 2015,828070.0,405998.0,92916727.0,68200959.0
September 2015,757442.0,126613.0,92059237.0,67722388.0
December 2015,403127.0,151059.0,91918959.0,67112074.0
March 2016,706472.0,-253111.0,89205734.0,64922913.0
June 2016,678780.0,-48044.0,87888930.0,63992079.0
September 2016,644662.0,106166.0,91074271.0,66962992.0
December 2016,1160786.0,-749694.0,93404566.0,65545264.0
March 2017,898363.0,-1274446.0,91861605.0,63542348.0
June 2017,1080426.0,-5160611.0,87802792.0,63293153.0
September 2017,943162.0,-743031.0,90351057.0,66082815.0
December 2017,1358434.0,-800545.0,93232312.0,68684845.0
March 2018,1874939.0,-2379239.0,91094840.0,66823172.0
June 2018,1450390.0,-720688.0,90444641.0,66647890.0
September 2018,1306055.0,-1643044.0,87432076.0,63626211.0
December 2018,2944508.0,-2220097.0,112693868.0,59116037.0
March 2019,1399687.0,-73878.0,114617629.0,57966169.0
June 2019,1458366.0,-549507.0,107546224.0,51932357.0
September 2019,1278013.0,-1953668.0,103765900.0,49397584.0
December 2019,2342526.0,-960706.0,104549283.0,50163075.0
March 2020,1722555.0,-1055620.0,97419137.0,44737017.0
June 2020,1421502.0,-918275.0,97523455.0,45754978.0
September 2020,1230335.0,-481737.0,96009629.0,48894079.0
December 2020,1399433.0,-883776.0,96463305.0,49969592.0
March 2021,1257367.0,166828.0,93348025.0,49383017.0
June 2021,1360398.0,1228560.0,88851474.0,46680506.0
September 2021,1453873.0,-1055278.0,87570774.0,47215628.0
December 2021,1612827.0,-3847697.0,84459798.0,45688013.0
March 2022,1745136.0,-1385253.0,96697106.0,45341927.0
June 2022,1823693.0,-1335620.0,92517637.0,43748498.0
