,NetIncomeLoss,Assets
March 2007,269000000.0,
June 2007,269000000.0,
September 2007,269000000.0,
December 2007,269000000.0,
March 2008,286000000.0,
June 2008,-202000000.0,114975000000.0
September 2008,-56000000.0,116294000000.0
December 2008,-2141000000.0,119764000000.0
March 2009,50000000.0,119313000000.0
June 2009,882000000.0,115984000000.0
September 2009,-97000000.0,110740000000.0
December 2009,-98000000.0,113380000000.0
March 2010,-10000000.0,112651000000.0
June 2010,192000000.0,112025000000.0
September 2010,238000000.0,112322000000.0
December 2010,333000000.0,111007000000.0
March 2011,265000000.0,110485000000.0
June 2011,337000000.0,110805000000.0
September 2011,381000000.0,114905000000.0
December 2011,314000000.0,116967000000.0
March 2012,430000000.0,116747000000.0
June 2012,385000000.0,117543000000.0
September 2012,363000000.0,117483000000.0
December 2012,398000000.0,121894000000.0
March 2013,422000000.0,121382000000.0
June 2013,591000000.0,123360000000.0
September 2013,421000000.0,125673000000.0
December 2013,402000000.0,130443000000.0
March 2014,318000000.0,129654000000.0
June 2014,439000000.0,132562000000.0
September 2014,340000000.0,134188000000.0
December 2014,384000000.0,138706000000.0
March 2015,361000000.0,140470000000.0
June 2015,315000000.0,141658000000.0
September 2015,381000000.0,141918000000.0
December 2015,655000000.0,141048000000.0
March 2016,326000000.0,142430000000.0
June 2016,333000000.0,143625000000.0
September 2016,516000000.0,143279000000.0
December 2016,389000000.0,142177000000.0
March 2017,305000000.0,140200000000.0
June 2017,367000000.0,141067000000.0
September 2017,1014000000.0,142264000000.0
December 2017,508000000.0,142081000000.0
March 2018,704000000.0,141500000000.0
June 2018,586000000.0,140695000000.0
September 2018,436000000.0,141685000000.0
December 2018,467000000.0,146069000000.0
March 2019,775000000.0,167853000000.0
June 2019,453000000.0,168802000000.0
September 2019,549000000.0,171079000000.0
December 2019,735000000.0,169369000000.0
March 2020,46000000.0,185391000000.0
June 2020,195000000.0,202906000000.0
September 2020,581000000.0,201996000000.0
December 2020,605000000.0,204680000000.0
March 2021,694000000.0,206899000000.0
June 2021,709000000.0,205390000000.0
September 2021,704000000.0,207731000000.0
December 2021,663000000.0,211116000000.0
March 2022,494000000.0,211459000000.0
June 2022,562000000.0,206782000000.0
