,OperatingExpenses,NetIncomeLoss,Assets
March 2009,3730250.0,,
June 2009,3730250.0,,
September 2009,3730250.0,,
December 2009,3730250.0,,
March 2010,6635000.0,,
June 2010,6668000.0,,
September 2010,1885000.0,,
December 2010,-8050000.0,,140514000.0
March 2011,2091000.0,,
June 2011,2747000.0,,138227000.0
September 2011,2727000.0,,134625000.0
December 2011,2538000.0,,132891000.0
March 2012,3222000.0,-815500.0,128470000.0
June 2012,2808000.0,-815500.0,127293000.0
September 2012,2710000.0,-2754000.0,130601000.0
December 2012,2346000.0,253000.0,129758000.0
March 2013,6684000.0,-6410000.0,341112000.0
June 2013,6076000.0,-1561000.0,336749000.0
September 2013,5037000.0,1353000.0,337054000.0
December 2013,6270000.0,-1397000.0,332189000.0
March 2014,7081000.0,42000.0,330318000.0
June 2014,5607000.0,808000.0,346697000.0
September 2014,5683000.0,1020000.0,377917000.0
December 2014,6003000.0,1365000.0,394757000.0
March 2015,8193000.0,-9945000.0,477264000.0
June 2015,6980000.0,900000.0,473928000.0
September 2015,6716000.0,1413000.0,472834000.0
December 2015,6870000.0,1069000.0,472309000.0
March 2016,8075000.0,144000.0,460486000.0
June 2016,7001000.0,853000.0,487595000.0
September 2016,7074000.0,1051000.0,488835000.0
December 2016,7559000.0,586000.0,487927000.0
March 2017,7578000.0,709000.0,484158000.0
June 2017,8072000.0,88000.0,478870000.0
September 2017,8736000.0,421000.0,522825000.0
December 2017,8260000.0,1131000.0,521541000.0
March 2018,8769000.0,2434000.0,535164000.0
June 2018,8582000.0,665000.0,528496000.0
September 2018,15328000.0,-2325000.0,506773000.0
December 2018,8555000.0,1039000.0,507370000.0
March 2019,8189000.0,1101000.0,507752000.0
June 2019,8361000.0,815000.0,501940000.0
September 2019,7937000.0,1310000.0,502989000.0
December 2019,8150000.0,1254000.0,504809000.0
March 2020,8026000.0,1348000.0,516266000.0
June 2020,8756000.0,905000.0,512505000.0
September 2020,7783000.0,1651000.0,511477000.0
December 2020,8367000.0,1652000.0,512093000.0
March 2021,8743000.0,1727000.0,512188000.0
June 2021,9717000.0,1130000.0,506571000.0
September 2021,8269000.0,1815000.0,502128000.0
December 2021,8892000.0,1698000.0,504397000.0
March 2022,9222000.0,2072000.0,508523000.0
June 2022,10961000.0,492000.0,498042000.0
