,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,295504000.0,72072750.0,,,
June 2007,295504000.0,72072750.0,,,
September 2007,295504000.0,72072750.0,,,
December 2007,295504000.0,72072750.0,,,
March 2008,328667000.0,62125000.0,,,
June 2008,347745000.0,57163000.0,,,
September 2008,335722000.0,46669000.0,,,
December 2008,433285000.0,232325000.0,,,
March 2009,375832000.0,70433000.0,,,
June 2009,384773000.0,38685000.0,,,
September 2009,391210000.0,52225000.0,,,
December 2009,483309000.0,215957000.0,,,
March 2010,403836000.0,75172000.0,,,
June 2010,404964000.0,40343000.0,,,
September 2010,408854000.0,54708000.0,,,
December 2010,482646000.0,237777000.0,,,
March 2011,442700000.0,80400000.0,,,
June 2011,442500000.0,30900000.0,,,
September 2011,443300000.0,53900000.0,,,
December 2011,513600000.0,174700000.0,,,
March 2012,440400000.0,72500000.0,,,
June 2012,440900000.0,21000000.0,,,
September 2012,438200000.0,-624300000.0,,,
December 2012,516400000.0,261100000.0,,,
March 2013,449200000.0,54600000.0,,,
June 2013,421600000.0,10500000.0,,,
September 2013,448500000.0,68600000.0,,,
December 2013,573100000.0,220500000.0,,,
March 2014,481000000.0,68000000.0,,,
June 2014,475400000.0,24600000.0,,,
September 2014,494300000.0,56400000.0,,,
December 2014,550300000.0,244100000.0,,,
March 2015,479300000.0,73800000.0,,,
June 2015,490800000.0,25300000.0,,,
September 2015,525500000.0,55900000.0,,,
December 2015,613300000.0,247800000.0,,,
March 2016,520800000.0,65800000.0,,,
June 2016,518400000.0,27900000.0,,,
September 2016,567100000.0,50800000.0,,,
December 2016,646300000.0,208700000.0,,,
March 2017,563500000.0,59000000.0,,,
June 2017,542400000.0,22200000.0,,,
September 2017,565100000.0,59400000.0,,,
December 2017,692000000.0,-105900000.0,,,
March 2018,566100000.0,28200000.0,,,
June 2018,441500000.0,-24900000.0,,,
September 2018,566600000.0,-488600000.0,,,
December 2018,314400000.0,-187700000.0,,,
March 2019,453700000.0,6800000.0,,,
June 2019,459300000.0,-415300000.0,,,
September 2019,451800000.0,-83400000.0,,,
December 2019,557900000.0,21000000.0,,,
March 2020,386500000.0,-165700000.0,,,
June 2020,348200000.0,-111300000.0,,,
September 2020,360400000.0,-18800000.0,,,
December 2020,419100000.0,80500000.0,,,
March 2021,370300000.0,-66800000.0,,,
June 2021,378900000.0,-61600000.0,,,
September 2021,421500000.0,-105400000.0,,,
December 2021,538900000.0,-147500000.0,,,
March 2022,452200000.0,-157900000.0,,,
June 2022,387500000.0,-108700000.0,,,
