,OperatingExpenses,Assets,AssetsCurrent
March 2010,1816.0,,
June 2010,6774.0,,
September 2010,17483.0,,
December 2010,6654.0,,
March 2011,26965.0,,
June 2011,5898.0,,
September 2011,4658.0,,
December 2011,7600.0,,
March 2012,3209.0,,
June 2012,,,
