,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,447175000.0,194300000.0,-3575000.0,,,
September 2008,447175000.0,194300000.0,-3575000.0,,,
December 2008,447175000.0,194300000.0,-3575000.0,,,
March 2009,447175000.0,194300000.0,-3575000.0,,,
June 2009,452700000.0,171500000.0,-23000000.0,,,
September 2009,452700000.0,220500000.0,55500000.0,1670800000.0,880700000.0,
December 2009,399300000.0,185100000.0,-5600000.0,1707700000.0,961400000.0,
March 2010,457300000.0,226300000.0,29200000.0,1662800000.0,926100000.0,
June 2010,336700000.0,170000000.0,-35200000.0,1600400000.0,887000000.0,
September 2010,538800000.0,232300000.0,74900000.0,1643300000.0,925300000.0,
December 2010,425600000.0,198100000.0,-25100000.0,1584400000.0,835000000.0,
March 2011,472800000.0,234300000.0,24800000.0,1554200000.0,807700000.0,
June 2011,351200000.0,171000000.0,-27100000.0,1487000000.0,758100000.0,
September 2011,545300000.0,229600000.0,82800000.0,1559100000.0,839700000.0,
December 2011,478900000.0,235500000.0,-10300000.0,1610900000.0,889800000.0,
March 2012,578400000.0,234200000.0,57000000.0,1646200000.0,921700000.0,
June 2012,340400000.0,173500000.0,-32100000.0,1670300000.0,929900000.0,
September 2012,511500000.0,235200000.0,61800000.0,1722800000.0,977300000.0,
December 2012,406000000.0,200600000.0,-20100000.0,1769000000.0,1017000000.0,
March 2013,466600000.0,205700000.0,21500000.0,1653500000.0,900600000.0,
June 2013,322200000.0,168400000.0,-29900000.0,1441000000.0,721200000.0,
September 2013,528500000.0,234400000.0,58300000.0,1506400000.0,788700000.0,
December 2013,407800000.0,202900000.0,-12100000.0,1579900000.0,876100000.0,
March 2014,292600000.0,121600000.0,28100000.0,1587900000.0,711500000.0,
June 2014,337200000.0,173500000.0,-34100000.0,1528500000.0,663000000.0,
September 2014,500200000.0,248200000.0,68500000.0,1680800000.0,824400000.0,856400000.0
December 2014,371200000.0,186000000.0,-22100000.0,1651100000.0,810500000.0,840600000.0
March 2015,394300000.0,163400000.0,282300000.0,1551500000.0,715300000.0,836200000.0
June 2015,270700000.0,145700000.0,-49400000.0,1822300000.0,1110500000.0,711800000.0
September 2015,496700000.0,229000000.0,64900000.0,1707000000.0,1000400000.0,706600000.0
December 2015,382400000.0,188300000.0,-9000000.0,1823200000.0,1110700000.0,712500000.0
March 2016,451300000.0,214700000.0,34000000.0,1760700000.0,1055500000.0,705200000.0
June 2016,345200000.0,166600000.0,-39600000.0,1713100000.0,950100000.0,763000000.0
September 2016,511700000.0,230100000.0,67900000.0,1775200000.0,1009300000.0,765900000.0
December 2016,360900000.0,190000000.0,-15400000.0,1907500000.0,1133000000.0,774500000.0
March 2017,434600000.0,190800000.0,39400000.0,1847600000.0,1054600000.0,793000000.0
June 2017,291000000.0,159500000.0,-63700000.0,1760400000.0,970500000.0,789900000.0
September 2017,491100000.0,227000000.0,57100000.0,1759600000.0,956800000.0,802800000.0
December 2017,368400000.0,186200000.0,-49200000.0,1908300000.0,1075100000.0,833200000.0
March 2018,422300000.0,193000000.0,50800000.0,1833700000.0,1005600000.0,828100000.0
June 2018,302200000.0,163700000.0,-61300000.0,1825400000.0,958300000.0,867100000.0
September 2018,506500000.0,229700000.0,71600000.0,1899600000.0,1003400000.0,896200000.0
December 2018,381500000.0,190900000.0,-12600000.0,2081900000.0,1172300000.0,909600000.0
March 2019,438700000.0,197100000.0,17900000.0,2023100000.0,1097000000.0,926100000.0
June 2019,320000000.0,167500000.0,-58500000.0,1878500000.0,960600000.0,917900000.0
September 2019,492100000.0,210600000.0,71000000.0,1944600000.0,938800000.0,1005800000.0
December 2019,433300000.0,194900000.0,-43300000.0,2031700000.0,1022600000.0,1009100000.0
