,OperatingExpenses,Assets,AssetsCurrent
March 2015,955576.0,,
June 2015,7721067.0,1051557.0,
September 2015,2513379.0,,
December 2015,,1136214.0,158794.0
March 2016,694334.0,,
June 2016,614394.0,1098559.0,86696.0
September 2016,1160992.0,1614224.0,536110.0
