,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,8781250.0,,,
June 2008,8781250.0,,,
September 2008,8781250.0,,,
December 2008,8781250.0,,,
March 2009,4388000.0,,,
June 2009,2731000.0,,,
September 2009,10592000.0,,,
December 2009,8320000.0,1754678000.0,350023000.0,
March 2010,4717000.0,,,
June 2010,-14218000.0,1745239000.0,353076000.0,
September 2010,6101000.0,1760702000.0,361341000.0,
December 2010,2056000.0,1770555000.0,369432000.0,
March 2011,5696000.0,1796981000.0,461413000.0,
June 2011,18828000.0,1708147000.0,368197000.0,
September 2011,6368000.0,1711984000.0,371704000.0,
December 2011,-44135000.0,1700522000.0,399596000.0,
March 2012,7243000.0,1679118000.0,375583000.0,
June 2012,-17356000.0,1634400000.0,369539000.0,
September 2012,1873000.0,1569926000.0,299426000.0,
December 2012,2967000.0,1602337000.0,323632000.0,
March 2013,15363000.0,1581744000.0,300933000.0,
June 2013,7701000.0,1591469000.0,293428000.0,
September 2013,15138000.0,1658274000.0,310365000.0,
December 2013,12663000.0,1596019000.0,250590000.0,
March 2014,21430000.0,1656203000.0,291449000.0,
June 2014,9993000.0,1682474000.0,292347000.0,
September 2014,15825000.0,1714285000.0,297784000.0,
December 2014,10475000.0,1740699000.0,307149000.0,
March 2015,17935000.0,1815180000.0,300871000.0,
June 2015,11436000.0,1811379000.0,262673000.0,
September 2015,15392000.0,1856502000.0,273990000.0,
December 2015,14582000.0,1820904000.0,206689000.0,
March 2016,14520000.0,1833357000.0,209893000.0,
June 2016,15675000.0,1861903000.0,214396000.0,
September 2016,14616000.0,1868907000.0,203714000.0,
December 2016,17510000.0,1912385000.0,208015000.0,
March 2017,19585000.0,1930706000.0,218912000.0,
June 2017,16778000.0,1944056000.0,220643000.0,
September 2017,17734000.0,1966897000.0,228200000.0,
December 2017,18342000.0,2004278000.0,239127000.0,
March 2018,26215000.0,2007418000.0,240132000.0,
June 2018,18696000.0,2011247000.0,239241000.0,
September 2018,23273000.0,2027416000.0,241413000.0,
December 2018,14161000.0,2052517000.0,241420000.0,
March 2019,26324000.0,2104548000.0,273701000.0,
June 2019,15426000.0,2114944000.0,263566000.0,
September 2019,24745000.0,2180191000.0,237659000.0,
December 2019,20352000.0,2273595000.0,254860000.0,2018735000.0
March 2020,24268000.0,2306002000.0,256184000.0,
June 2020,16981000.0,2389239000.0,266923000.0,
September 2020,35934000.0,2534507000.0,274916000.0,
December 2020,18668000.0,2578354000.0,234832000.0,2343522000.0
March 2021,30329000.0,2618540000.0,258963000.0,2359577000.0
June 2021,42069000.0,2671587000.0,304901000.0,2366686000.0
September 2021,52754000.0,2713148000.0,334967000.0,2378181000.0
December 2021,51617000.0,2754830000.0,369354000.0,2385476000.0
March 2022,72003000.0,2791741000.0,402391000.0,2389350000.0
June 2022,85937000.0,2875500000.0,471389000.0,2404111000.0
