,OperatingExpenses,NetIncomeLoss,Assets
March 2010,,-7935000.0,
June 2010,,-6769000.0,
September 2010,,-3442000.0,
December 2010,,-15031000.0,742390000.0
March 2011,,-4206000.0,
June 2011,,-6443000.0,680531000.0
September 2011,,-4046000.0,870213000.0
December 2011,,235000.0,890050000.0
March 2012,,512000.0,867327000.0
June 2012,,1341000.0,
September 2012,,2728000.0,922865000.0
December 2012,,64828000.0,1037620000.0
March 2013,,3785000.0,1145316000.0
June 2013,,4825000.0,1225040000.0
September 2013,,5873000.0,1333512000.0
December 2013,,6522000.0,1396366000.0
March 2014,,6705000.0,1459949000.0
June 2014,,7026000.0,1541074000.0
September 2014,,7776000.0,1704916000.0
December 2014,,8010000.0,1833058000.0
March 2015,,8333000.0,1905453000.0
June 2015,,8537000.0,2031904000.0
September 2015,,8843000.0,2160394000.0
December 2015,,8967000.0,2142907000.0
March 2016,,7214000.0,2249958000.0
June 2016,,7272000.0,2354909000.0
September 2016,,7348000.0,2389035000.0
December 2016,,7465000.0,2410402000.0
March 2017,,4480000.0,2430983000.0
June 2017,,4572000.0,2447796000.0
September 2017,,4663000.0,2450385000.0
December 2017,,-9951000.0,2424841000.0
March 2018,,3145000.0,2438977000.0
June 2018,,3165000.0,2440670000.0
September 2018,,3198000.0,2443570000.0
December 2018,,5354000.0,2485680000.0
March 2019,,1739000.0,2531245000.0
June 2019,,1800000.0,2524813000.0
September 2019,,1838000.0,2537462000.0
December 2019,,29000.0,2539249000.0
March 2020,67655000.0,10792000.0,2468296000.0
June 2020,62649000.0,2972000.0,2337460000.0
September 2020,64780000.0,3768000.0,2309232000.0
December 2020,,4145000.0,2145895000.0
March 2021,55168000.0,5164000.0,2095807000.0
June 2021,52893000.0,9713000.0,2103740000.0
September 2021,49018000.0,13683000.0,2106599000.0
December 2021,,18964000.0,2159578000.0
March 2022,45038000.0,21115000.0,2277550000.0
June 2022,47802000.0,25320000.0,2500473000.0
