,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,38844000.0,19986500.0,,,
September 2009,38844000.0,19986500.0,,,
December 2009,38844000.0,19986500.0,,,
March 2010,38844000.0,19986500.0,1911199000.0,,
June 2010,37274000.0,-18037000.0,2193086000.0,1646580000.0,348266000.0
September 2010,41518000.0,-18037000.0,2076493000.0,1524236000.0,
December 2010,37415000.0,-18037000.0,1856350000.0,1312118000.0,
March 2011,41713000.0,-18037000.0,1808330000.0,1317275000.0,253967000.0
June 2011,34955000.0,1350000.0,1956704000.0,1464468000.0,254667000.0
September 2011,34402000.0,-3851000.0,2092256000.0,1639565000.0,
December 2011,33877000.0,11806000.0,2052906000.0,1591113000.0,
March 2012,44324000.0,19886000.0,1949845000.0,1477847000.0,
June 2012,36094000.0,-30272000.0,2106094000.0,1636007000.0,
September 2012,35982000.0,18313000.0,2231170000.0,1766917000.0,
December 2012,33494000.0,21272000.0,2033641000.0,1569716000.0,
March 2013,40180000.0,15399000.0,1911579000.0,1464755000.0,
June 2013,35491000.0,-36733000.0,2213752000.0,1781427000.0,
September 2013,34641000.0,-46086000.0,2120642000.0,1684830000.0,
December 2013,30156000.0,13017000.0,1979389000.0,1543394000.0,
March 2014,33798000.0,-17200000.0,1758348000.0,1320797000.0,
June 2014,31325000.0,-18618000.0,1979384000.0,1530361000.0,
September 2014,36000000.0,-8158000.0,1945660000.0,1509543000.0,
December 2014,38882000.0,1122000.0,1999659000.0,1617530000.0,
March 2015,30813000.0,10057000.0,1664589000.0,1225699000.0,
June 2015,29914000.0,-25957000.0,1874838000.0,1471926000.0,157818000.0
September 2015,27948000.0,-21759000.0,1947690000.0,1559974000.0,144492000.0
December 2015,29124000.0,11735000.0,1961629000.0,1577699000.0,144801000.0
March 2016,36560000.0,101513000.0,1968198000.0,1490358000.0,200315000.0
June 2016,38805000.0,-31539000.0,1918698000.0,1425923000.0,
September 2016,33362000.0,-15613000.0,1998724000.0,1514880000.0,
December 2016,28736000.0,-15457000.0,2036315000.0,1570548000.0,
March 2017,32305000.0,-309000.0,1971872000.0,1510076000.0,
June 2017,33843000.0,-32543000.0,1975002000.0,1510295000.0,
September 2017,34806000.0,1024000.0,1935203000.0,1468651000.0,
December 2017,34283000.0,88456000.0,2054188000.0,1491430000.0,
March 2018,46656000.0,-4501000.0,1966631000.0,1349603000.0,
June 2018,38084000.0,-759000.0,2129366000.0,1485589000.0,
September 2018,38995000.0,-54634000.0,2023051000.0,1421398000.0,
December 2018,41680000.0,-5095000.0,2023719000.0,1431616000.0,
March 2019,54072000.0,-9979000.0,1859275000.0,1238508000.0,
June 2019,49377000.0,-61797000.0,1965575000.0,1290822000.0,
September 2019,47263000.0,-16518000.0,1978868000.0,1295605000.0,
December 2019,45911000.0,-21993000.0,1949047000.0,1254003000.0,
March 2020,56465000.0,-164353000.0,1763063000.0,1232368000.0,
June 2020,60757000.0,-92161000.0,1792668000.0,1277250000.0,
September 2020,15684000.0,-5313000.0,1709525000.0,1247054000.0,
December 2020,45943000.0,-8165000.0,1696055000.0,1217930000.0,
March 2021,48380000.0,-123208000.0,1539462000.0,1122500000.0,
June 2021,33845000.0,-11508000.0,1681828000.0,1270655000.0,
September 2021,37925000.0,-9681000.0,1675556000.0,1275619000.0,
December 2021,34235000.0,-30100000.0,1600697000.0,1211215000.0,
March 2022,36016000.0,-30830000.0,1698527000.0,1327647000.0,
June 2022,34588000.0,-14663000.0,1812446000.0,1451843000.0,
