,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,1153049500.0,49844250.0,,,
June 2008,1153049500.0,49844250.0,,,
September 2008,1153049500.0,49844250.0,,,
December 2008,1153049500.0,49844250.0,,,
March 2009,1175669000.0,67541000.0,,,
June 2009,1140597000.0,80893000.0,,,
September 2009,1193232000.0,51074000.0,,,
December 2009,1172349000.0,60865000.0,3964463000.0,796197000.0,853028000.0
March 2010,1206605000.0,71819000.0,,,
June 2010,1208566000.0,65572000.0,3989757000.0,822219000.0,
September 2010,1218580000.0,55610000.0,4267714000.0,1078903000.0,
December 2010,1428737000.0,37182000.0,7527936000.0,1331116000.0,2943853000.0
March 2011,1496999000.0,114193000.0,7613074000.0,1401184000.0,
June 2011,1669997000.0,103649000.0,7565753000.0,1368106000.0,
September 2011,1653134000.0,85054000.0,7605931000.0,1371949000.0,
December 2011,1042964000.0,95271000.0,7665245000.0,1364905000.0,3012360000.0
March 2012,1556261000.0,128607000.0,7783281000.0,1463145000.0,
June 2012,1499471000.0,107561000.0,7758648000.0,1456446000.0,
September 2012,1511641000.0,71817000.0,7781066000.0,1488424000.0,
December 2012,1451446000.0,135461000.0,8200843000.0,1407496000.0,
March 2013,1587710000.0,119784000.0,8316508000.0,1501351000.0,
June 2013,1530921000.0,151841000.0,8317253000.0,1483980000.0,
September 2013,1591483000.0,114587000.0,8351743000.0,1503280000.0,
December 2013,1558245000.0,124521000.0,8311723000.0,1432329000.0,
March 2014,1667338000.0,138078000.0,8431385000.0,1543113000.0,
June 2014,1726389000.0,151671000.0,8548072000.0,1529881000.0,
September 2014,1841147000.0,82797000.0,8961592000.0,1622094000.0,
December 2014,1767147000.0,172797000.0,8974443000.0,1615138000.0,
March 2015,1898299000.0,174299000.0,9084355000.0,1717237000.0,
June 2015,1939812000.0,182193000.0,9078559000.0,1708959000.0,
September 2015,1952498000.0,150287000.0,9206878000.0,1696554000.0,
December 2015,1993447000.0,173749000.0,9615444000.0,1718304000.0,
March 2016,2093474000.0,190759000.0,9565009000.0,1635438000.0,
June 2016,2097567000.0,185577000.0,9540930000.0,1606753000.0,
September 2016,2132303000.0,151865000.0,9673639000.0,1587899000.0,
December 2016,2161455000.0,174208000.0,10317802000.0,1681371000.0,
March 2017,2258925000.0,206055000.0,10448259000.0,1732074000.0,
June 2017,2282165000.0,185394000.0,10552487000.0,1763160000.0,
September 2017,2284554000.0,141245000.0,10639360000.0,1755187000.0,
December 2017,2304043000.0,219609000.0,10761828000.0,1798002000.0,
March 2018,2353702000.0,223832000.0,11023517000.0,1884726000.0,
June 2018,2356891000.0,226052000.0,11069417000.0,1880527000.0,
September 2018,2391749000.0,171746000.0,11273585000.0,1941253000.0,
December 2018,2494674000.0,158075000.0,11265480000.0,1937802000.0,
March 2019,2463954000.0,234168000.0,11721277000.0,1960441000.0,
June 2019,2509605000.0,238320000.0,11752650000.0,1965032000.0,
September 2019,2633524000.0,97190000.0,11594401000.0,1930627000.0,
December 2019,2555268000.0,245176000.0,11668250000.0,1915934000.0,
March 2020,2592973000.0,142037000.0,11620426000.0,1834346000.0,
June 2020,2371723000.0,251929000.0,12148499000.0,2296787000.0,
September 2020,2562871000.0,241279000.0,12975758000.0,2961154000.0,
December 2020,2672976000.0,308708000.0,13476879000.0,3281869000.0,
March 2021,2717318000.0,209091000.0,13096329000.0,2784165000.0,
June 2021,2758912000.0,325024000.0,12812635000.0,2365305000.0,
September 2021,2841191000.0,218351000.0,12846853000.0,2343299000.0,
December 2021,2961602000.0,239124000.0,13093543000.0,2263556000.0,
March 2022,3060099000.0,153913000.0,13144446000.0,2301902000.0,
June 2022,3089973000.0,164062000.0,13296103000.0,2436225000.0,
