,NetIncomeLoss,Assets
March 2017,1313000.0,
June 2017,1876000.0,
September 2017,1904000.0,
December 2017,343000.0,805753000.0
March 2018,1843000.0,
June 2018,2201000.0,850922000.0
September 2018,2602000.0,917029000.0
December 2018,3055000.0,952110000.0
March 2019,2808000.0,1116090000.0
June 2019,3274000.0,1031024000.0
September 2019,3511000.0,1090060000.0
December 2019,3608000.0,1128526000.0
March 2020,2724000.0,1184071000.0
June 2020,3671000.0,1678956000.0
September 2020,4090000.0,1749619000.0
December 2020,4661000.0,1766122000.0
March 2021,6018000.0,2029359000.0
June 2021,7013000.0,2007138000.0
September 2021,6684000.0,2451568000.0
December 2021,7290000.0,2635517000.0
March 2022,6230000.0,2833750000.0
June 2022,10176000.0,2969722000.0
