,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2015,558.0,-558.0,,
December 2015,558.0,-558.0,,
March 2016,558.0,-558.0,,
June 2016,558.0,-558.0,,
September 2016,5653.0,-2026.0,2621.0,2621.0
December 2016,3778.0,-2935.0,,
March 2017,15078.0,-1522.0,8260.0,5168.0
June 2017,-2441.0,4385.0,12680.0,9760.0
September 2017,22064.0,-15116.0,36903.0,27272.0
December 2017,13598.0,-8291.0,32437.0,23335.0
March 2018,12220.0,-12220.0,16056.0,7483.0
June 2018,8605.0,-10686.0,,
September 2018,8556.0,-8556.0,,
December 2018,11213.0,-10713.0,,
March 2019,6475.0,-5318.0,551.0,551.0
June 2019,9388.0,-8271.0,1208.0,1208.0
September 2019,16650.0,-15856.0,2326.0,2326.0
December 2019,6523.0,-79685.0,3120.0,3120.0
March 2020,7492.0,-16118.0,3119.0,3119.0
June 2020,9749.0,-21462.0,3119.0,3119.0
September 2020,17198.0,-30890.0,0.0,0.0
December 2020,4230.0,-9777.0,0.0,0.0
March 2021,7730.0,-13394.0,0.0,0.0
