,OperatingExpenses,NetIncomeLoss,Assets
March 2008,,-21001250.0,
June 2008,,-21001250.0,
September 2008,,-21001250.0,
December 2008,,-21001250.0,
March 2009,,4901000.0,
June 2009,,28592000.0,
September 2009,,38825000.0,
December 2009,,50071000.0,5530281000.0
March 2010,266666.6666666667,13769000.0,
June 2010,266666.6666666667,33833000.0,5486238000.0
September 2010,266666.6666666667,33133000.0,5685891000.0
December 2010,6900000.0,47094000.0,5821826000.0
March 2011,233333.33333333334,-15335000.0,5906477000.0
June 2011,233333.33333333334,32341000.0,5784087000.0
September 2011,900000.0,21043000.0,5556259000.0
December 2011,233333.33333333334,40227000.0,5370337000.0
March 2012,,31293000.0,5653193000.0
June 2012,,73001000.0,5790943000.0
September 2012,,103470000.0,5999298000.0
December 2012,,93277000.0,6077626000.0
March 2013,,36178000.0,6181909000.0
June 2013,,34672000.0,6302979000.0
September 2013,,63890000.0,6501070000.0
December 2013,,51627000.0,6520600000.0
March 2014,,21724000.0,6629621000.0
June 2014,,50594000.0,7016163000.0
September 2014,,80705000.0,7388215000.0
December 2014,,80511000.0,7666100000.0
March 2015,,37632000.0,7819492000.0
June 2015,,93347000.0,8353552000.0
September 2015,,75542000.0,8121148000.0
December 2015,,81565000.0,8236715000.0
March 2016,,52501000.0,8279255000.0
June 2016,,102149000.0,8836713000.0
September 2016,,107320000.0,9246477000.0
December 2016,,81023000.0,8831777000.0
March 2017,,58282000.0,8874436000.0
June 2017,,122257000.0,9314286000.0
September 2017,,21383000.0,9347047000.0
December 2017,,221127000.0,9573222000.0
March 2018,,76227000.0,9546789000.0
June 2018,,155140000.0,9959396000.0
September 2018,,151480000.0,11380127000.0
December 2018,,91649000.0,10630635000.0
March 2019,,109575000.0,11160268000.0
June 2019,,186655000.0,11443178000.0
September 2019,,187182000.0,11804092000.0
December 2019,,223998000.0,11519167000.0
March 2020,,63204000.0,11675485000.0
June 2020,,170655000.0,12288019000.0
September 2020,,182279000.0,12638810000.0
December 2020,,280291000.0,12795988000.0
March 2021,,233616000.0,14431903000.0
June 2021,,302000000.0,15426885000.0
September 2021,,445250000.0,16686064000.0
December 2021,,260134000.0,16451000000.0
March 2022,,98000000.0,16527000000.0
June 2022,,109000000.0,16262000000.0
