,NetIncomeLoss,Assets,AssetsCurrent
March 2007,93182000.0,,
June 2007,93182000.0,,
September 2007,93182000.0,,
December 2007,93182000.0,,
March 2008,142326500.0,,
June 2008,142326500.0,,
September 2008,-5235000.0,,
December 2008,-69398000.0,9161785000.0,486911000.0
March 2009,-14605000.0,,
June 2009,-86996000.0,,
September 2009,-7165000.0,8681068000.0,422962000.0
December 2009,56660000.0,8867265000.0,616118000.0
March 2010,245254000.0,,
June 2010,167576000.0,9112322000.0,712578000.0
September 2010,112036000.0,9297120000.0,689476000.0
December 2010,80342000.0,9679102000.0,1197183000.0
March 2011,348594000.0,10025986000.0,1235593000.0
June 2011,245577000.0,10353088000.0,1071107000.0
September 2011,351464000.0,10985043000.0,1103643000.0
December 2011,-111146000.0,11524161000.0,1479297000.0
March 2012,214619000.0,12025559000.0,1367109000.0
June 2012,-70392000.0,12569734000.0,1284033000.0
September 2012,19224000.0,12814001000.0,1579884000.0
December 2012,28834000.0,13069030000.0,1050355000.0
March 2013,100663000.0,13761297000.0,1196414000.0
June 2013,337000000.0,14162587000.0,1465192000.0
September 2013,91125000.0,14544944000.0,1533261000.0
December 2013,-1367202000.0,12294000000.0,1730000000.0
March 2014,123000000.0,12465000000.0,1542000000.0
June 2014,1000000.0,12710000000.0,1380000000.0
September 2014,374000000.0,13272000000.0,1491000000.0
December 2014,432000000.0,14926000000.0,2359000000.0
March 2015,-78000000.0,14347000000.0,1694000000.0
June 2015,-218000000.0,14002000000.0,1305000000.0
September 2015,646000000.0,14965000000.0,2403000000.0
December 2015,-623000000.0,15154000000.0,3194000000.0
March 2016,-267000000.0,16171000000.0,4081000000.0
June 2016,-268000000.0,16808000000.0,4699000000.0
September 2016,22000000.0,16325000000.0,3454000000.0
December 2016,-43000000.0,16459000000.0,3298000000.0
March 2017,-42000000.0,15749000000.0,2940000000.0
June 2017,233000000.0,16271000000.0,3064000000.0
September 2017,-23000000.0,16465000000.0,2901000000.0
December 2017,665000000.0,17003000000.0,3010000000.0
March 2018,178000000.0,17323000000.0,2824000000.0
June 2018,66000000.0,17449000000.0,2459000000.0
September 2018,411000000.0,18024000000.0,2660000000.0
December 2018,323000000.0,17903000000.0,2580000000.0
March 2019,350000000.0,18355000000.0,2505000000.0
June 2019,-169000000.0,18106000000.0,2175000000.0
September 2019,231000000.0,18078000000.0,1923000000.0
December 2019,361000000.0,19067000000.0,2191000000.0
March 2020,291000000.0,19051000000.0,2069000000.0
June 2020,-449000000.0,17906000000.0,1195000000.0
September 2020,-20000000.0,18977000000.0,2420000000.0
December 2020,-22000000.0,19229000000.0,2595000000.0
March 2021,-70000000.0,30351000000.0,2552000000.0
June 2021,380000000.0,36784000000.0,2359000000.0
September 2021,1045000000.0,37549000000.0,2841000000.0
December 2021,763000000.0,36811000000.0,6173000000.0
March 2022,2009000000.0,36860000000.0,6249000000.0
June 2022,2371000000.0,37301000000.0,6321000000.0
