,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,937024.5,-624215.25,,,
June 2011,937024.5,-624215.25,,,
September 2011,937024.5,-624215.25,,,
December 2011,937024.5,-624215.25,930916.0,289864.0,
March 2012,1276075.0,-269842.0,1120030.0,457248.0,662782.0
June 2012,1467168.0,-364336.0,1184888.0,536186.0,
September 2012,1616008.5,-417358.0,1104501.0,433105.0,
December 2012,1616008.5,-432817.0,1124993.0,507426.0,617567.0
March 2013,1527307.0,-376132.0,1080865.0,511986.0,568879.0
June 2013,1538999.0,-350275.0,1169668.0,547553.0,
September 2013,,-31630.0,1251770.0,635160.0,
December 2013,,-873019.0,1193464.0,563319.0,536124.0
March 2014,,-623064.0,1054090.0,411983.0,
June 2014,,102461.0,1177924.0,559558.0,
September 2014,,196412.0,1246859.0,650899.0,
December 2014,,-1576082.0,1135800.0,793057.0,
March 2015,,-355629.0,1025934.0,711308.0,
June 2015,,6775.0,902813.0,600240.0,
September 2015,,46516.0,876212.0,589030.0,
December 2015,,-852838.0,291769.0,219519.0,273598.0
March 2016,,143530.0,620828.0,365931.0,254897.0
June 2016,,68885.0,,,
September 2016,,136971.0,602726.0,368851.0,233875.0
December 2016,,-610095.0,460055.0,275575.0,184480.0
March 2017,,5461599.0,13945467.0,411110.0,13534357.0
June 2017,,-303006.0,,,
September 2017,,-139864.0,16017973.0,1017952.0,15000021.0
December 2017,,,12268428.0,334619.0,11933809.0
March 2018,,-1216155.0,,,
June 2018,,-2931462.0,12750956.0,469013.0,12281943.0
September 2018,,-2394143.0,12550325.0,278957.0,12271368.0
December 2018,,-1636883.0,12669109.0,407848.0,12261261.0
March 2019,,-3088680.0,28279446.0,2389100.0,25890346.0
June 2019,,-1671152.0,23994597.0,568310.0,23426287.0
September 2019,,-353230.0,23468552.0,400548.0,23068004.0
December 2019,,-9849779.0,3211079.0,255442.0,2955637.0
March 2020,136471.0,-10338286.0,2888874.0,211676.0,2677198.0
June 2020,136471.0,9039879.0,2999154.0,241985.0,2757169.0
September 2020,117276.0,-10234410.0,3253942.0,467527.0,2786415.0
December 2020,112122.0,14617809.0,3822466.0,935152.0,2887314.0
March 2021,52016.0,-2368156.0,4092537.0,1201519.0,2891018.0
June 2021,30614.0,-2626438.0,4193033.0,1292610.0,2900423.0
September 2021,747468.0,1550624.0,6656080.0,296042.0,6360038.0
December 2021,1110385.0,1901024.0,6554306.0,271799.0,6282507.0
March 2022,948375.0,-174447.0,6555956.0,355718.0,6200238.0
June 2022,1086270.0,-193790.0,6532865.0,474955.0,6057910.0
