,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,224.0,-224.0,,,
June 2017,0.0,0.0,,,
September 2017,0.0,0.0,,,
December 2017,0.0,0.0,1500.0,1500.0,1500.0
March 2018,6823.0,-6823.0,,,
June 2018,3415.0,-764.0,51902.0,,
September 2018,8500.0,-17383.0,21906.0,10613.0,32519.0
December 2018,15259.0,-4433.0,21254.0,3030.0,24284.0
March 2019,6649.0,-6649.0,20831.0,,
June 2019,4578.0,-4577.0,5076.0,11877.0,16953.0
September 2019,3100.0,-3100.0,4850.0,3253.0,8103.0
December 2019,3040.0,-3041.0,7380.0,2757.0,4623.0
March 2020,13757.0,-18380.0,,7200.0,7200.0
June 2020,16300.0,-16300.0,,,
September 2020,17978.0,-17978.0,,7200.0,
December 2020,17047.0,-17047.0,0.0,0.0,0.0
March 2021,19197.0,-19197.0,0.0,0.0,
June 2021,15047.0,-15047.0,0.0,0.0,
September 2021,15047.0,-15047.0,0.0,0.0,
