,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,12124500.0,-3113250.0,,
June 2013,12124500.0,-3113250.0,,
September 2013,12124500.0,-3113250.0,,
December 2013,12124500.0,-3113250.0,,
March 2014,16735000.0,-6259000.0,,
June 2014,19508000.0,-10477000.0,,
September 2014,20789000.0,-15977000.0,,
December 2014,27637000.0,-10897000.0,649730000.0,401337000.0
March 2015,37325000.0,-58384000.0,3168194000.0,684735000.0
June 2015,51740000.0,-38721000.0,3169862000.0,682053000.0
September 2015,53718000.0,-26049000.0,3162449000.0,595532000.0
December 2015,55782000.0,-25720000.0,3135700000.0,574094000.0
March 2016,64417000.0,-47605000.0,3135253000.0,566937000.0
June 2016,63396000.0,-156149000.0,3037101000.0,471365000.0
September 2016,69171000.0,6807000.0,3064504000.0,501782000.0
December 2016,76082000.0,-23491000.0,3149677000.0,581806000.0
March 2017,72868000.0,-4606000.0,3197094000.0,630471000.0
June 2017,78541000.0,-21845000.0,3260085000.0,686623000.0
September 2017,83389000.0,9206000.0,3340701000.0,764945000.0
December 2017,85187000.0,-77175000.0,3230517000.0,841525000.0
March 2018,93933000.0,-18591000.0,3344137000.0,922247000.0
June 2018,100376000.0,-3093000.0,3426173000.0,1007504000.0
September 2018,105314000.0,-492000.0,4202457000.0,1794734000.0
December 2018,111195000.0,-97682000.0,4291116000.0,1892698000.0
March 2019,107770000.0,-67525000.0,4539566000.0,2039585000.0
June 2019,120330000.0,-71977000.0,4825920000.0,2219408000.0
September 2019,123974000.0,-64649000.0,6075988000.0,3458803000.0
December 2019,-1151000.0,-101210000.0,6131973000.0,3510154000.0
March 2020,134918000.0,-163273000.0,5871740000.0,3317650000.0
June 2020,128857000.0,-84448000.0,6449788000.0,3903934000.0
September 2020,127300000.0,39570000.0,6843575000.0,4306126000.0
December 2020,-903000.0,46036000.0,7486560000.0,4964880000.0
March 2021,148856000.0,51964000.0,8255902000.0,5753580000.0
June 2021,128463000.0,9641000.0,8775421000.0,6285720000.0
September 2021,111491000.0,-328174000.0,10837639000.0,7830901000.0
December 2021,85586000.0,-261208000.0,10695454000.0,7679979000.0
March 2022,114000000.0,16000000.0,7820000000.0,4790000000.0
June 2022,119000000.0,8000000.0,6783000000.0,3844000000.0
