,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,31745000.0,,
June 2011,,31745000.0,,
September 2011,,31745000.0,,
December 2011,,31745000.0,,
March 2012,,61157000.0,,
June 2012,,90914000.0,,
September 2012,,68067000.0,,
December 2012,,64100000.0,1107961000.0,591777000.0
March 2013,,54200000.0,,
June 2013,,141870000.0,1187824000.0,623456000.0
September 2013,,40814000.0,1507248000.0,966114000.0
December 2013,,55085000.0,1561195000.0,971196000.0
March 2014,,41863000.0,1608627000.0,996785000.0
June 2014,,35216000.0,1658054000.0,1033024000.0
September 2014,,47346000.0,1705940000.0,1063079000.0
December 2014,,34612000.0,1758681000.0,1107419000.0
March 2015,,34279000.0,1760115000.0,1094089000.0
June 2015,,20830000.0,1744661000.0,1002877000.0
September 2015,,16565000.0,1736144000.0,1016528000.0
December 2015,,7436000.0,1726838000.0,1023736000.0
March 2016,,-772000.0,1677834000.0,993255000.0
June 2016,,-31398000.0,1573680000.0,906266000.0
September 2016,,-36982000.0,1526379000.0,830211000.0
December 2016,,-66186000.0,1588061000.0,640049000.0
March 2017,,-26663000.0,1541554000.0,616577000.0
June 2017,,-25950000.0,1493452000.0,593784000.0
September 2017,,2296000.0,1357315000.0,578488000.0
December 2017,,-109140000.0,1261769000.0,511895000.0
March 2018,,-42073000.0,1209306000.0,482994000.0
June 2018,,-25763000.0,1174980000.0,478244000.0
September 2018,,-6999000.0,1172402000.0,500829000.0
December 2018,,-15898000.0,1193929000.0,492090000.0
March 2019,3600000.0,-28287000.0,1188182000.0,473844000.0
June 2019,3600000.0,-15160000.0,1172704000.0,470973000.0
September 2019,3600000.0,-23789000.0,1157566000.0,480026000.0
December 2019,3600000.0,-168093000.0,994165000.0,466418000.0
March 2020,2600000.0,-85978000.0,885640000.0,451772000.0
June 2020,2600000.0,-34245000.0,853982000.0,428879000.0
September 2020,2600000.0,-27791000.0,813772000.0,401125000.0
December 2020,2600000.0,-8206000.0,1039751000.0,427952000.0
March 2021,1675000.0,-20392000.0,803272000.0,418663000.0
June 2021,1675000.0,-12617000.0,795504000.0,424434000.0
September 2021,1675000.0,-15081000.0,787132000.0,443534000.0
December 2021,1675000.0,-83801000.0,1854638000.0,764134000.0
March 2022,,-11132000.0,1821934000.0,749926000.0
June 2022,,-4350000.0,1823763000.0,769806000.0
