,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2003,83821.3,,-94220.36666666667,,
June 2003,83821.3,,-94220.36666666667,,
September 2003,83821.3,,-94220.36666666667,,
December 2003,83821.3,,-94220.36666666667,,
March 2004,83821.3,,-94220.36666666667,,
June 2004,83821.3,,-94220.36666666667,,
September 2004,83821.3,,-94220.36666666667,,
December 2004,83821.3,,-94220.36666666667,,
March 2005,83821.3,,-94220.36666666667,,
June 2005,83821.3,,-94220.36666666667,,
September 2005,83821.3,,-94220.36666666667,,
December 2005,83821.3,,-94220.36666666667,,
March 2006,83821.3,,-94220.36666666667,,
June 2006,83821.3,,-94220.36666666667,,
September 2006,83821.3,,-94220.36666666667,,
December 2006,83821.3,,-94220.36666666667,,
March 2007,83821.3,,-94220.36666666667,,
June 2007,83821.3,,-94220.36666666667,,
September 2007,83821.3,,-94220.36666666667,,
December 2007,83821.3,,-94220.36666666667,,
March 2008,83821.3,,-94220.36666666667,,
June 2008,83821.3,,-94220.36666666667,,
September 2008,83821.3,,-94220.36666666667,,
December 2008,83821.3,,-94220.36666666667,,
March 2009,83821.3,,-94220.36666666667,,
June 2009,83821.3,,-94220.36666666667,,
September 2009,83821.3,,-94220.36666666667,,
December 2009,83821.3,,-94220.36666666667,,
March 2010,83821.3,,-94220.36666666667,,
June 2010,83821.3,,-94220.36666666667,,
September 2010,336171.0,,-354571.0,,
December 2010,-144670.0,,137509.0,,
March 2011,200506.0,24307.0,-161249.0,,
June 2011,121992.0,24307.0,-161249.0,2914.0,77.0
September 2011,115208.0,35354.0,-115208.0,517404.0,513683.0
December 2011,230826.0,15570.0,-336542.0,386168.0,383191.0
March 2012,98313.0,1686.0,-98312.0,348434.0,321201.0
June 2012,590095.0,239.0,-484282.0,70521.0,68321.0
September 2012,1293485.0,96.0,-1291985.0,81755.0,77719.0
December 2012,766574.0,905.0,3300594.0,106242.0,87913.0
March 2013,670432.0,1609.0,668447.0,63602.0,40877.0
June 2013,1017824.0,881.0,-6388981.0,193789.0,10382.0
September 2013,1073934.0,887.0,969896.0,491055.0,115847.0
December 2013,1260174.0,918.0,-1064454.0,718196.0,438720.0
March 2014,1776536.0,785.0,3870506.0,403378.0,244441.0
June 2014,5611280.0,-1249.0,-12819608.0,2519096.0,1441298.0
September 2014,1978910.0,,-1863293.0,1150387.0,804138.0
December 2014,1929303.0,,-2134337.0,954060.0,740384.0
March 2015,1813738.0,,-1722760.5,620447.0,413104.0
June 2015,1854710.0,,-1722760.5,422576.0,219368.0
September 2015,5050994.0,,-10799934.0,260845.0,58907.0
