,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,6360568.0,4272167.0,-6315508.0,,
June 2020,6774663.0,4209261.0,-6930525.0,,
September 2020,7665306.0,4913055.0,-8608735.0,,
December 2020,7050896.0,4444570.0,-8011229.0,11301070.0,8392437.0
March 2021,10070200.0,6012608.0,-8546551.0,126566249.0,122958464.0
June 2021,12163023.0,8124973.0,-12182247.0,115392641.0,111190393.0
September 2021,15490385.0,11331189.0,-14647112.0,104541707.0,98726857.0
December 2021,15532174.0,11987580.0,-15525598.0,91032116.0,86280710.0
March 2022,15053522.0,10448843.0,-15023005.0,78313954.0,71899659.0
June 2022,15925964.0,11837519.0,-15860789.0,65666030.0,59589313.0
