,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2413.6666666666665,,,-4137.0,,,
June 2010,2413.6666666666665,,,-4137.0,,,
September 2010,2413.6666666666665,,,-4137.0,,,
December 2010,,,,,0.0,0.0,
March 2011,14239.5,,,8578.0,,,
June 2011,14239.5,,,8578.0,,,
September 2011,0.0,0.0,,0.0,0.0,0.0,
December 2011,351.0,216.0,,-1401.0,4952.0,3616.0,1336.0
March 2012,710.0,508.0,,2824.0,4404.0,3276.0,1128.0
June 2012,371.0,236.0,,-5575.0,,,
September 2012,502.0,357.0,,2160.0,3394.0,2662.0,732.0
December 2012,928.0,726.0,,2454.0,2286.0,1885.0,401.0
March 2013,801.0,596.0,,-742.0,1961.0,1698.0,263.0
June 2013,1109.0,-511000.0,,1138000.0,1630.0,1501.0,129.0
September 2013,677.0,-394000.0,,-635.0,1764.0,1762.0,2.0
December 2013,-3272587.0,-854596.0,,-1133786.0,1618000.0,1617000.0,1000.0
March 2014,356.0,-196000.0,,368000.0,1384.0,1383.0,1.0
June 2014,-167000.0,144000.0,,-174000.0,999000.0,998000.0,1000.0
September 2014,-278000.0,169000.0,,292000.0,833000.0,832000.0,1000.0
December 2014,-701356.0,-838000.0,,709000.0,1013000.0,1012000.0,
March 2015,-188000.0,106000.0,,207000.0,760000.0,759000.0,
June 2015,300000.0,197000.0,,-321000.0,702000.0,702000.0,
September 2015,332000.0,247000.0,,-353000.0,1129000.0,1126000.0,
December 2015,-1829000.0,262000.0,,-1010000.0,700000.0,700000.0,
March 2016,129000.0,85000.0,,-158000.0,656000.0,656000.0,
June 2016,107000.0,43000.0,,-137000.0,638000.0,,
September 2016,215000.0,30000.0,,-244000.0,622000.0,,
December 2016,180000.0,41000.0,,-377000.0,69000.0,67000.0,
March 2017,84000.0,81000.0,,-204000.0,454000.0,454000.0,
June 2017,141000.0,8000.0,,-662000.0,411000.0,411000.0,
September 2017,128000.0,107000.0,,-172000.0,394000.0,394000.0,
December 2017,,254000.0,,-1928000.0,595000.0,590000.0,
March 2018,,210000.0,,-105000.0,996000.0,991000.0,
June 2018,,89000.0,,-868000.0,688000.0,683000.0,
September 2018,,222000.0,,-515000.0,286000.0,280000.0,
December 2018,,173000.0,,-1791000.0,3403000.0,3395000.0,8000.0
March 2019,,63000.0,,148000.0,3434000.0,3374000.0,60000.0
June 2019,,158000.0,,-1853000.0,2599000.0,2541000.0,58000.0
September 2019,,230000.0,,-872000.0,2091000.0,2057000.0,34000.0
December 2019,,41000.0,,-873000.0,1176000.0,1147000.0,29000.0
March 2020,2283531.0,176000.0,476149.0,-4300000.0,10648000.0,10625000.0,23000.0
June 2020,2458154.0,4000.0,522361.0,130000.0,13816000.0,13799000.0,17000.0
September 2020,4260097.0,212000.0,745243.0,-3062000.0,6675000.0,6665000.0,10000.0
December 2020,-1897678.0,42000.0,739626.0,2303000.0,9796741.0,1754517.0,29000.0
March 2021,45328759.0,,2882626.0,-38520073.0,33766362.0,5275638.0,
June 2021,12548133.0,,3697217.0,-6348860.0,34736775.0,4475222.0,
September 2021,13564782.0,,5510083.0,-3097875.0,117782167.0,52088615.0,
December 2021,5187294.0,,3971162.0,2505144.0,145294372.0,11447007.0,
March 2022,20670586.0,,6476945.0,-11570074.0,165970157.0,12818981.0,
June 2022,26391140.0,,9431088.0,-2405632.0,191844341.0,12041730.0,
