,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1140000.0,6824000.0,,,
June 2010,1456000.0,4784000.0,,,
September 2010,1332000.0,6495000.0,,,
December 2010,1628000.0,4272000.0,186664000.0,26232000.0,
March 2011,1744000.0,8278000.0,,,
June 2011,1791000.0,6455000.0,202467000.0,30604000.0,
September 2011,1758000.0,12556000.0,221567000.0,52476000.0,
December 2011,1711000.0,8520000.0,232428000.0,48876000.0,6294000.0
March 2012,1855000.0,6153000.0,235416000.0,50521000.0,
June 2012,1805000.0,6458000.0,234644000.0,50914000.0,
September 2012,1947000.0,6190000.0,228608000.0,43604000.0,
December 2012,1925000.0,5006000.0,229207000.0,34863000.0,11307000.0
March 2013,1976000.0,5468000.0,234628000.0,34106000.0,12366000.0
June 2013,1674000.0,8165000.0,239644000.0,32434000.0,16487000.0
September 2013,1936000.0,4830000.0,246621000.0,34342000.0,15191000.0
December 2013,2083000.0,3960000.0,259199000.0,40170000.0,17405000.0
March 2014,1971000.0,3526000.0,263033000.0,43336000.0,16805000.0
June 2014,2738000.0,3068000.0,264469000.0,42910000.0,17000000.0
September 2014,2511000.0,-5768000.0,610957000.0,107135000.0,22377000.0
December 2014,4819000.0,9393000.0,579585000.0,84409000.0,18849000.0
March 2015,3344000.0,7591000.0,576536000.0,86524000.0,16819000.0
June 2015,3080000.0,6853000.0,575628000.0,81987000.0,17304000.0
September 2015,3003000.0,5144000.0,563398000.0,77042000.0,16472000.0
December 2015,3190000.0,544000.0,545490000.0,66615000.0,
March 2016,2762000.0,6162000.0,547587000.0,62274000.0,
June 2016,2729000.0,5853000.0,544021000.0,64867000.0,
September 2016,2585000.0,4322000.0,540083000.0,63479000.0,
December 2016,2444000.0,-3827000.0,528506000.0,79933000.0,
March 2017,2658000.0,7414000.0,532651000.0,90023000.0,
June 2017,6578000.0,389000.0,527919000.0,84671000.0,
September 2017,2859000.0,3916000.0,518981000.0,73968000.0,
December 2017,2883000.0,21357000.0,518193000.0,67686000.0,
March 2018,3890000.0,2132000.0,518832000.0,83495000.0,
June 2018,2474000.0,-23000.0,523416000.0,92605000.0,
September 2018,2519000.0,2914000.0,526036000.0,97171000.0,
December 2018,2958000.0,2598000.0,515499000.0,84978000.0,
March 2019,2984000.0,7000000.0,507169000.0,76227000.0,
June 2019,3475000.0,-3344000.0,512895000.0,81286000.0,
September 2019,2926000.0,-3723000.0,508811000.0,83262000.0,
December 2019,3463000.0,-59787000.0,425627000.0,82448000.0,
March 2020,2978000.0,-3660000.0,415689000.0,76151000.0,
June 2020,2678000.0,254000.0,411659000.0,80614000.0,
September 2020,3131000.0,1923000.0,400207000.0,76137000.0,
December 2020,2807000.0,-4737000.0,384130000.0,63333000.0,
March 2021,2821000.0,-1032000.0,384208000.0,66222000.0,
June 2021,3383000.0,-2964000.0,377830000.0,63138000.0,
September 2021,3067000.0,7986000.0,363085000.0,49080000.0,
December 2021,5562000.0,-7744000.0,353980000.0,39239000.0,
March 2022,3149000.0,-10134000.0,357876000.0,44424000.0,
June 2022,3722000.0,-3386000.0,375735000.0,56580000.0,
