,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,122161.5,-489135.75,,
June 2009,122161.5,-489135.75,,
September 2009,122161.5,-489135.75,,
December 2009,122161.5,-489135.75,,
March 2010,896817.0,-254180.0,,
June 2010,144799.0,-910232.0,,
September 2010,216571.0,-484297.0,,
December 2010,-34256.0,140169.0,11518701.0,10095258.0
March 2011,212066.0,3691123.0,,
June 2011,270799.0,2569341.0,16115707.0,12894891.0
September 2011,224150.0,269836.0,15461994.0,12285835.0
December 2011,265063.0,71326.0,16265073.0,13086503.0
March 2012,249552.0,742390.0,18752471.0,14086846.0
June 2012,404346.0,666682.0,17486662.0,12706103.0
September 2012,293221.0,471047.0,17840782.0,13088952.0
December 2012,302636.0,1100956.0,18390264.0,13875801.0
March 2013,294874.0,1353084.0,20104913.0,15606531.0
June 2013,470044.0,1028186.0,20920768.0,16430099.0
September 2013,346768.0,1178775.0,21352869.0,16957919.0
December 2013,372730.0,1725802.0,23252244.0,18273461.0
March 2014,382704.0,753989.0,24626892.0,19549066.0
June 2014,286332.0,577966.0,25326143.0,20339496.0
September 2014,240093.0,1394763.0,26770124.0,21839138.0
December 2014,354383.0,1919242.0,31026824.0,25148810.0
March 2015,239465.0,2330900.0,34671720.0,28989116.0
June 2015,256736.0,1757204.0,38298679.0,32749171.0
September 2015,258837.0,2870979.0,42949148.0,37530834.0
December 2015,279250.0,2658549.0,45698113.0,38368882.0
March 2016,248500.0,2829124.0,56754762.0,48159088.0
June 2016,444477.0,2572715.0,58732586.0,50605667.0
September 2016,312907.0,3053593.0,62436648.0,55440088.0
December 2016,322039.0,2916807.0,64696280.0,55399967.0
March 2017,254781.0,3344753.0,68274018.0,55158189.0
June 2017,337731.0,2624091.0,70297953.0,58434663.0
September 2017,356847.0,2714832.0,72260984.0,61566898.0
December 2017,273918.0,2644590.0,74996394.0,66380515.0
March 2018,195227.0,3978604.0,86374936.0,82705016.0
June 2018,211796.0,4847931.0,90084680.0,82156626.0
September 2018,162625.0,5043050.0,93552934.0,87669194.0
December 2018,187128.0,6183684.0,100092042.0,98233962.0
March 2019,149536.0,4416595.0,105952833.0,101578272.0
June 2019,161321.0,6426460.0,111899857.0,103018554.0
September 2019,143185.0,6272933.0,118471289.0,101416258.0
December 2019,136289.0,7353820.0,126653268.0,109271476.0
March 2020,121970.0,4498806.0,133246787.0,122868382.0
June 2020,160461.0,115796.0,133781785.0,112059292.0
September 2020,179450.0,5386607.0,137270096.0,102069356.0
