,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,68250000.0,,174750000.0,,
June 2012,68250000.0,,174750000.0,,
September 2012,68250000.0,,174750000.0,,
December 2012,68250000.0,,174750000.0,,
March 2013,69500000.0,,211000000.0,,
June 2013,69500000.0,,211000000.0,,
September 2013,73000000.0,,235000000.0,,
December 2013,80000000.0,,212000000.0,14297000000.0,254000000.0
March 2014,77000000.0,75500000.0,223000000.0,,
June 2014,71000000.0,75500000.0,246000000.0,,
September 2014,78000000.0,75500000.0,188000000.0,15657000000.0,897000000.0
December 2014,110000000.0,75500000.0,-2091000000.0,12497000000.0,701000000.0
March 2015,76000000.0,80500000.0,-100000000.0,12264000000.0,654000000.0
June 2015,85000000.0,80500000.0,-68000000.0,12117000000.0,656000000.0
September 2015,129000000.0,129000000.0,-104000000.0,11913000000.0,602000000.0
December 2015,64000000.0,64000000.0,-3282000000.0,7053000000.0,438000000.0
March 2016,67000000.0,67000000.0,-50000000.0,6662000000.0,431000000.0
June 2016,61000000.0,61000000.0,-140000000.0,6476000000.0,386000000.0
September 2016,,58000000.0,546000000.0,6332000000.0,356000000.0
December 2016,,62000000.0,-77000000.0,6354000000.0,425000000.0
March 2017,,63000000.0,53000000.0,6237000000.0,409000000.0
June 2017,,59000000.0,-48000000.0,6154000000.0,387000000.0
September 2017,,63000000.0,-133000000.0,6183000000.0,452000000.0
December 2017,,74000000.0,-138000000.0,6207000000.0,483000000.0
March 2018,,63000000.0,-2000000.0,6699000000.0,949000000.0
June 2018,,90000000.0,-82000000.0,6940000000.0,559000000.0
September 2018,,81000000.0,66000000.0,6984000000.0,546000000.0
December 2018,,65000000.0,346000000.0,7158000000.0,640000000.0
March 2019,,83000000.0,-67000000.0,7230000000.0,577000000.0
June 2019,,79000000.0,12000000.0,7032000000.0,522000000.0
September 2019,,66000000.0,94000000.0,7035000000.0,510000000.0
December 2019,,62000000.0,-67000000.0,6958000000.0,491000000.0
March 2020,1306500000.0,60000000.0,-1796000000.0,4974000000.0,356000000.0
June 2020,1306500000.0,69000000.0,-271000000.0,4930000000.0,403000000.0
September 2020,422000000.0,64000000.0,-29000000.0,4856000000.0,420000000.0
December 2020,,40000000.0,-123000000.0,3074000000.0,329000000.0
March 2021,436000000.0,48000000.0,-94000000.0,3180000000.0,461000000.0
June 2021,394000000.0,48000000.0,-111000000.0,3240000000.0,577000000.0
September 2021,468000000.0,51000000.0,103000000.0,3342000000.0,657000000.0
December 2021,,53000000.0,714000000.0,3846000000.0,753000000.0
March 2022,396000000.0,48000000.0,-175000000.0,4032000000.0,834000000.0
June 2022,473000000.0,56000000.0,190000000.0,4018000000.0,851000000.0
