,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,228250000.0,528500000.0,,
June 2007,228250000.0,528500000.0,,
September 2007,228250000.0,528500000.0,,
December 2007,228250000.0,528500000.0,,
March 2008,265000000.0,5457000000.0,,
June 2008,296000000.0,125000000.0,,
September 2008,347000000.0,-248000000.0,,
December 2008,241000000.0,-1855000000.0,41903000000.0,7619000000.0
March 2009,258000000.0,-136000000.0,,
June 2009,281000000.0,478000000.0,42923000000.0,8633000000.0
September 2009,308000000.0,-136000000.0,42876000000.0,8394000000.0
December 2009,331000000.0,6256000000.0,28631000000.0,8727000000.0
March 2010,346000000.0,389000000.0,28447000000.0,8557000000.0
June 2010,271000000.0,37000000.0,26847000000.0,7457000000.0
September 2010,287000000.0,179000000.0,26585000000.0,6677000000.0
December 2010,370000000.0,1287000000.0,26600000000.0,6555000000.0
March 2011,217000000.0,389000000.0,26473000000.0,7081000000.0
June 2011,294000000.0,271000000.0,26578000000.0,7112000000.0
September 2011,185000000.0,-19000000.0,17025000000.0,2926000000.0
December 2011,166000000.0,0.0,17339000000.0,3120000000.0
March 2012,239000000.0,91000000.0,17144000000.0,2764000000.0
June 2012,241000000.0,234000000.0,17031000000.0,2637000000.0
September 2012,213000000.0,-41000000.0,18543000000.0,3846000000.0
December 2012,316000000.0,1246000000.0,26255000000.0,5258000000.0
March 2013,366000000.0,27000000.0,25354000000.0,4033000000.0
June 2013,362000000.0,120000000.0,24285000000.0,4109000000.0
September 2013,229000000.0,113000000.0,24370000000.0,3967000000.0
December 2013,568000000.0,241000000.0,24676000000.0,4426000000.0
March 2014,389000000.0,82000000.0,24662000000.0,4529000000.0
June 2014,447000000.0,77000000.0,24722000000.0,4757000000.0
September 2014,234000000.0,120000000.0,17707000000.0,4439000000.0
December 2014,-3000000.0,258000000.0,18641000000.0,5548000000.0
March 2015,204000000.0,143000000.0,18002000000.0,5271000000.0
June 2015,247000000.0,242000000.0,18142000000.0,5399000000.0
September 2015,208000000.0,190000000.0,18285000000.0,5692000000.0
December 2015,419000000.0,294000000.0,21180000000.0,5875000000.0
March 2016,308000000.0,68000000.0,20958000000.0,5609000000.0
June 2016,294000000.0,376000000.0,20693000000.0,2714000000.0
September 2016,290000000.0,469000000.0,21032000000.0,2696000000.0
December 2016,298000000.0,322000000.0,20355000000.0,3169000000.0
March 2017,250000000.0,507000000.0,20758000000.0,2920000000.0
June 2017,248000000.0,175000000.0,20973000000.0,2978000000.0
September 2017,279000000.0,296000000.0,21447000000.0,3118000000.0
December 2017,376000000.0,887000000.0,24122000000.0,4165000000.0
March 2018,452000000.0,384000000.0,18715000000.0,4303000000.0
June 2018,428000000.0,187000000.0,17829000000.0,3470000000.0
September 2018,477000000.0,72000000.0,17673000000.0,3643000000.0
December 2018,540000000.0,273000000.0,17841000000.0,4186000000.0
March 2019,425000000.0,55000000.0,17797000000.0,3718000000.0
June 2019,424000000.0,118000000.0,17721000000.0,3533000000.0
September 2019,424000000.0,-770000000.0,16979000000.0,3829000000.0
December 2019,485000000.0,141000000.0,17305000000.0,4576000000.0
March 2020,421000000.0,-20000000.0,16510000000.0,3748000000.0
June 2020,447000000.0,220000000.0,16697000000.0,4194000000.0
September 2020,455000000.0,338000000.0,16792000000.0,4369000000.0
December 2020,562000000.0,666000000.0,16999000000.0,4565000000.0
March 2021,435000000.0,206000000.0,16571000000.0,4135000000.0
June 2021,485000000.0,222000000.0,16906000000.0,4427000000.0
September 2021,458000000.0,127000000.0,16960000000.0,4537000000.0
December 2021,552000000.0,-215000000.0,16249000000.0,4448000000.0
March 2022,445000000.0,1000000.0,15808000000.0,4169000000.0
June 2022,461000000.0,203000000.0,15229000000.0,3841000000.0
