,OperatingExpenses,NetIncomeLoss,Assets
March 2010,,,
June 2010,,,
September 2010,,,
December 2010,,,
March 2011,272209.0,179513.0,
June 2011,,,
September 2011,,,
December 2011,,,3581351.0
March 2012,263130.0,185359.0,3528244.0
June 2012,501434.6666666667,180138.0,
September 2012,501434.6666666667,180138.0,
December 2012,501434.6666666667,180138.0,3383868.0
March 2013,517894.25,167807.0,
June 2013,517894.25,167807.0,
September 2013,517894.25,167807.0,
December 2013,517894.25,167807.0,3303991.0
March 2014,,,
June 2014,,,
September 2014,,,
December 2014,,,
