,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,15472250.0,26500750.0,,
June 2009,15472250.0,26500750.0,,
September 2009,15472250.0,26500750.0,,
December 2009,15472250.0,26500750.0,,
March 2010,16269000.0,-53550000.0,,
June 2010,16559000.0,-44383000.0,,
September 2010,16437000.0,-19132000.0,,
December 2010,21778000.0,-14017000.0,1516137000.0,406110000.0
March 2011,18634000.0,-44597000.0,,
June 2011,21700000.0,-24300000.0,1471002000.0,392607000.0
September 2011,19500000.0,-300000.0,1450517000.0,383588000.0
December 2011,18200000.0,-67900000.0,1421475000.0,393070000.0
March 2012,18818000.0,-73929000.0,1375051000.0,375133000.0
June 2012,19900000.0,-20700000.0,,
September 2012,17500000.0,-104700000.0,1192531000.0,273320000.0
December 2012,18200000.0,25500000.0,1208931000.0,322773000.0
March 2013,18800000.0,-38400000.0,1131746000.0,279589000.0
June 2013,19180000.0,-43039000.0,1114201000.0,268319000.0
September 2013,18000000.0,-9800000.0,1094360000.0,265287000.0
December 2013,17800000.0,-20000000.0,1098552000.0,274151000.0
March 2014,18000000.0,-91000000.0,1062799000.0,265642000.0
June 2014,17811000.0,-42839000.0,1037105000.0,257875000.0
September 2014,17774000.0,-35558000.0,1019707000.0,255477000.0
December 2014,16700000.0,-184000000.0,877511000.0,275782000.0
March 2015,55000000.0,-122000000.0,3027000000.0,860000000.0
June 2015,46000000.0,-60000000.0,2969000000.0,838000000.0
September 2015,33000000.0,-111000000.0,2901000000.0,841000000.0
December 2015,53000000.0,-129000000.0,2710000000.0,751000000.0
March 2016,47000000.0,-88000000.0,2559000000.0,773000000.0
June 2016,40000000.0,-33000000.0,2523000000.0,756000000.0
September 2016,7000000.0,-16000000.0,,
December 2016,4000000.0,-16000000.0,1855000000.0,665000000.0
March 2017,33000000.0,-21000000.0,,
June 2017,24000000.0,-49000000.0,,
September 2017,24000000.0,4000000.0,1762000000.0,635000000.0
December 2017,26000000.0,36000000.0,1732000000.0,614000000.0
March 2018,25000000.0,-2000000.0,1741000000.0,639000000.0
June 2018,28000000.0,1000000.0,1709000000.0,607000000.0
September 2018,25000000.0,86000000.0,1729000000.0,650000000.0
December 2018,24000000.0,86000000.0,1699000000.0,633000000.0
March 2019,24000000.0,36000000.0,1766000000.0,689000000.0
June 2019,29000000.0,-112000000.0,1659000000.0,660000000.0
September 2019,23000000.0,30000000.0,1635000000.0,631000000.0
December 2019,28000000.0,142000000.0,1721000000.0,599000000.0
March 2020,27000000.0,54000000.0,1631000000.0,754000000.0
June 2020,16000000.0,-34000000.0,1559000000.0,681000000.0
September 2020,19000000.0,-31000000.0,1382000000.0,506000000.0
December 2020,15000000.0,-90000000.0,1245000000.0,466000000.0
March 2021,15000000.0,-90000000.0,1127000000.0,445000000.0
June 2021,20000000.0,16000000.0,1075000000.0,402000000.0
September 2021,19000000.0,58000000.0,1134000000.0,433000000.0
December 2021,22000000.0,13000000.0,1055000000.0,415000000.0
