,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5922250.0,2709000.0,2593000.0,-7528250.0,,
June 2009,5922250.0,2709000.0,2593000.0,-7528250.0,,
September 2009,5922250.0,2709000.0,2593000.0,-7528250.0,,
December 2009,5922250.0,2709000.0,2593000.0,-7528250.0,,
March 2010,6460000.0,1328000.0,4243000.0,-4684000.0,,
June 2010,8132000.0,1575000.0,5644000.0,-6215000.0,,
September 2010,6551000.0,1543000.0,4440000.0,-7354000.0,,
December 2010,4992000.0,1503000.0,3806000.0,-673000.0,77846000.0,54072000.0
March 2011,6908000.0,1088000.0,5055000.0,-5704000.0,,
June 2011,9093000.0,2708000.0,4700000.0,-5746000.0,160419000.0,127628000.0
September 2011,8594000.0,3301000.0,4348000.0,-8236000.0,151001000.0,117629000.0
December 2011,9330000.0,4255000.0,5066000.0,18403000.0,229489000.0,99582000.0
March 2012,12637000.0,4831000.0,4671000.0,-8611000.0,231570000.0,99411000.0
June 2012,19552000.0,4490000.0,5435000.0,-10245000.0,230471000.0,92346000.0
September 2012,21164000.0,3621000.0,7322000.0,-9646000.0,250022000.0,87985000.0
December 2012,3082000.0,6578000.0,10367000.0,-546000.0,289830000.0,78657000.0
March 2013,26392000.0,9910000.0,12424000.0,-34215000.0,653935000.0,237683000.0
June 2013,41805000.0,9557000.0,13879000.0,-3394000.0,641080000.0,230116000.0
September 2013,39650000.0,11085000.0,13572000.0,-59998000.0,1382982000.0,241277000.0
December 2013,56558000.0,23350000.0,15445000.0,-16800000.0,1391516000.0,242728000.0
March 2014,52551000.0,20994000.0,13812000.0,-44551000.0,1355692000.0,205272000.0
June 2014,58430000.0,16234000.0,14874000.0,-25480000.0,1327082000.0,183010000.0
September 2014,67974000.0,20517000.0,14010000.0,-48669000.0,1295242000.0,163148000.0
December 2014,57987000.0,25826000.0,15244000.0,-52966000.0,1267664000.0,142869000.0
March 2015,86998000.0,25503000.0,17446000.0,-7507000.0,1512249000.0,394025000.0
June 2015,67838000.0,29570000.0,20937000.0,-7507000.0,1525491000.0,278339000.0
September 2015,151257000.0,18937000.0,55246000.0,-7507000.0,3015853000.0,517416000.0
December 2015,284126000.0,25478000.0,102947000.0,-7507000.0,2799614000.0,454058000.0
March 2016,318555000.0,27822000.0,128001000.0,-6270750.0,2793206000.0,453532000.0
June 2016,328834000.0,31348000.0,117511000.0,-6270750.0,2774021000.0,505573000.0
September 2016,321658000.0,24424000.0,124845000.0,-6270750.0,2800027000.0,502067000.0
December 2016,325889000.0,27611000.0,120531000.0,-6270750.0,2766619000.0,483601000.0
March 2017,311597000.0,26022000.0,136685000.0,-76312500.0,2760068000.0,459932000.0
June 2017,340656000.0,32593000.0,128338000.0,-76312500.0,2768694000.0,472516000.0
September 2017,293805000.0,32508000.0,103177000.0,-76312500.0,2721990000.0,430556000.0
December 2017,347321000.0,34063000.0,152794000.0,-76312500.0,2589956000.0,348861000.0
March 2018,297525000.0,32887000.0,91519000.0,-43114000.0,2578894000.0,349346000.0
June 2018,268793000.0,29211000.0,87653000.0,-6201000.0,2530950000.0,321562000.0
September 2018,283279000.0,30160000.0,84071000.0,-27655000.0,2480994000.0,289817000.0
December 2018,311866000.0,33328000.0,95103000.0,-76070000.0,2451072000.0,317731000.0
March 2019,297769000.0,36529000.0,95158000.0,-80762000.0,2575301000.0,435237000.0
June 2019,273628000.0,28286000.0,88475000.0,-59806000.0,2456228000.0,344228000.0
September 2019,267783000.0,30017000.0,80542000.0,-62007000.0,2369518000.0,292842000.0
December 2019,336807000.0,23038000.0,79130000.0,-112350000.0,2309272000.0,324045000.0
March 2020,252228000.0,21760000.0,76132000.0,-59132000.0,2232542000.0,274457000.0
June 2020,274028000.0,17608000.0,77721000.0,33703000.0,2323734000.0,360054000.0
September 2020,406125000.0,18493000.0,99897000.0,23717000.0,2371291000.0,428109000.0
December 2020,445318000.0,17455000.0,101823000.0,32298000.0,2473063000.0,523179000.0
March 2021,506728000.0,19315000.0,112286000.0,31078000.0,2519575000.0,599049000.0
June 2021,436837000.0,18222000.0,113236000.0,-16186000.0,2421650000.0,547029000.0
September 2021,347987000.0,18306000.0,105120000.0,28739000.0,2417638000.0,557510000.0
December 2021,464416000.0,21007000.0,138215000.0,-73774000.0,2399715000.0,823013000.0
March 2022,401643000.0,18312000.0,117537000.0,-55433000.0,2306858000.0,754069000.0
June 2022,320632000.0,17254000.0,101464000.0,-101650000.0,2369602000.0,494752000.0
