,OperatingExpenses,NetIncomeLoss,Assets
March 2013,119226250.0,,
June 2013,119226250.0,,
September 2013,119226250.0,,
December 2013,119226250.0,,
March 2014,123440000.0,,
June 2014,133450000.0,,
September 2014,130637000.0,,
December 2014,141968000.0,,3319458000.0
March 2015,141356000.0,0.0,
June 2015,172417000.0,474000.0,4536720000.0
September 2015,136885000.0,12306000.0,3641946000.0
December 2015,129626000.0,8107000.0,3391930000.0
March 2016,133936000.0,10348000.0,3935369000.0
June 2016,129767000.0,8378000.0,4705275000.0
September 2016,126932000.0,7026000.0,3513421000.0
December 2016,132046000.0,7228000.0,3692390000.0
March 2017,123405000.0,4580000.0,4107353000.0
June 2017,139696000.0,901000.0,4373845000.0
September 2017,317781000.0,-13518000.0,7739345000.0
December 2017,333936000.0,10976000.0,7320006000.0
March 2018,346517000.0,174751000.0,7757931000.0
June 2018,278504000.0,25209000.0,7171163000.0
September 2018,265698000.0,8612000.0,7238530000.0
December 2018,291636000.0,80869000.0,7380978000.0
March 2019,379195000.0,-6673000.0,9076973000.0
June 2019,441680000.0,-29891000.0,9081397000.0
September 2019,391192000.0,-4312000.0,9186745000.0
December 2019,421407000.0,-17719000.0,9609370000.0
March 2020,534396000.0,221069000.0,10987353000.0
June 2020,501368000.0,199142000.0,10288875000.0
September 2020,403597000.0,116709000.0,9442725000.0
December 2020,417133000.0,112277000.0,9965798000.0
March 2021,522785000.0,239405000.0,10890631000.0
June 2021,413963000.0,62910000.0,10341411000.0
September 2021,399245000.0,70507000.0,10429477000.0
December 2021,478588000.0,104056000.0,10319971000.0
March 2022,459551000.0,112257000.0,12519088000.0
June 2022,430954000.0,85167000.0,11415614000.0
