,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2019,174882.0,4436000.0,-6873000.0,,
March 2020,180885.0,4583000.0,-354000.0,,
June 2020,139437.0,47000.0,-4548000.0,,
September 2020,122796.0,,-2023000.0,,
December 2020,124960.0,4239000.0,-6255000.0,,
March 2021,124960.0,4910000.0,2541000.0,,
June 2021,125000.0,87000.0,-941000.0,,
September 2021,125080.0,,-737000.0,,
December 2021,125000.0,4991000.0,1989000.0,,
March 2022,126000.0,4600000.0,-2253000.0,,
June 2022,87000.0,4672000.0,-837000.0,,
