,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,17803250.0,174958000.0,48904750.0,,
December 2008,17803250.0,174958000.0,48904750.0,,
March 2009,17803250.0,174958000.0,48904750.0,,
June 2009,17803250.0,174958000.0,48904750.0,,
September 2009,17249000.0,176658000.0,66983000.0,,
December 2009,18639000.0,187012000.0,49619000.0,,
March 2010,18986000.0,187303000.0,69691000.0,,
June 2010,13922000.0,165681000.0,54955000.0,,
September 2010,20169000.0,182298000.0,71409000.0,,
December 2010,20773000.0,197100000.0,75664000.0,,
March 2011,19308000.0,203327000.0,71069000.0,,
June 2011,20256000.0,207554000.0,97354000.0,,
September 2011,19521000.0,208180000.0,69455000.0,,
December 2011,21583000.0,215194000.0,84729000.0,,
March 2012,20780000.0,215226000.0,78918000.0,,
June 2012,21048000.0,204621000.0,86207000.0,,
September 2012,22575000.0,195965000.0,339472000.0,,
December 2012,23399000.0,206009000.0,76770000.0,,
March 2013,22608000.0,199595000.0,73065000.0,,
June 2013,25634000.0,208789000.0,85628000.0,,
September 2013,23267000.0,194884000.0,71513000.0,,
December 2013,24979000.0,196299000.0,83666000.0,,
March 2014,26644000.0,201045000.0,88691000.0,,
June 2014,27711000.0,222233000.0,120086000.0,,
September 2014,24777000.0,202656000.0,88273000.0,,
December 2014,24458000.0,191834000.0,84399000.0,,
March 2015,24025000.0,197683000.0,96177000.0,,
