,NetIncomeLoss,Assets,AssetsCurrent
March 2008,6250000.0,,
June 2008,6250000.0,,
September 2008,6250000.0,,
December 2008,6250000.0,,
March 2009,178000000.0,,
June 2009,-15000000.0,,
September 2009,-3000000.0,,
December 2009,21000000.0,7953000000.0,2472000000.0
March 2010,88000000.0,,
June 2010,25000000.0,7834000000.0,2435000000.0
September 2010,932000000.0,8535000000.0,2444000000.0
December 2010,74000000.0,8500000000.0,2311000000.0
March 2011,73000000.0,8524000000.0,2393000000.0
June 2011,55000000.0,8435000000.0,2314000000.0
September 2011,6000000.0,8293000000.0,2176000000.0
December 2011,,8462000000.0,2357000000.0
March 2012,,8545000000.0,2482000000.0
June 2012,,8485000000.0,2564000000.0
September 2012,,8470000000.0,2484000000.0
December 2012,,9044000000.0,2681000000.0
March 2013,,8915000000.0,2443000000.0
June 2013,,9156000000.0,2574000000.0
September 2013,,9337000000.0,2560000000.0
December 2013,,16450000000.0,3710000000.0
March 2014,,16484000000.0,3978000000.0
June 2014,,16907000000.0,4208000000.0
September 2014,,17312000000.0,4201000000.0
December 2014,,18141000000.0,4717000000.0
March 2015,,18425000000.0,5124000000.0
June 2015,,22746000000.0,6009000000.0
September 2015,,23173000000.0,6296000000.0
December 2015,,23682000000.0,5171000000.0
March 2016,,23766000000.0,5129000000.0
June 2016,,24240000000.0,4993000000.0
September 2016,,24474000000.0,5116000000.0
December 2016,,24701000000.0,5257000000.0
March 2017,,24510000000.0,5052000000.0
June 2017,,24341000000.0,5382000000.0
September 2017,,23208000000.0,5309000000.0
December 2017,,23385000000.0,5573000000.0
March 2018,,23184000000.0,5634000000.0
June 2018,,22343000000.0,4705000000.0
September 2018,,22265000000.0,4492000000.0
December 2018,,22430000000.0,4636000000.0
March 2019,,23158000000.0,4582000000.0
June 2019,,23207000000.0,4704000000.0
September 2019,,23357000000.0,4789000000.0
December 2019,,23351000000.0,5081000000.0
March 2020,,23823000000.0,5388000000.0
June 2020,,26250000000.0,7947000000.0
September 2020,,26187000000.0,7808000000.0
December 2020,,27106000000.0,7147000000.0
March 2021,,26554000000.0,6699000000.0
June 2021,,26565000000.0,7417000000.0
September 2021,,25913000000.0,6905000000.0
December 2021,,27579000000.0,7075000000.0
March 2022,,26650000000.0,6128000000.0
June 2022,,26621000000.0,6064000000.0
