,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,2000000.0,31750000.0,45500000.0,,
June 2011,2000000.0,31750000.0,45500000.0,,
September 2011,2000000.0,31750000.0,45500000.0,,
December 2011,2000000.0,31750000.0,45500000.0,,
March 2012,750000.0,25000000.0,56000000.0,,
June 2012,750000.0,31000000.0,38000000.0,,
September 2012,750000.0,28000000.0,45000000.0,,
December 2012,750000.0,15000000.0,43000000.0,,
March 2013,1000000.0,29000000.0,33000000.0,,
June 2013,1000000.0,18000000.0,25000000.0,,
September 2013,1000000.0,22000000.0,22000000.0,,
December 2013,1000000.0,23000000.0,33000000.0,,
March 2014,1250000.0,22000000.0,34000000.0,,
June 2014,1250000.0,22000000.0,34000000.0,,
September 2014,1250000.0,24000000.0,37000000.0,,
December 2014,1250000.0,27000000.0,36000000.0,,
March 2015,1000000.0,26000000.0,33000000.0,,
June 2015,1000000.0,49000000.0,22000000.0,,
September 2015,1000000.0,41000000.0,34000000.0,,
December 2015,1000000.0,42000000.0,28000000.0,,
March 2016,1000000.0,51000000.0,33000000.0,,
June 2016,1000000.0,36000000.0,37000000.0,,
September 2016,1000000.0,40000000.0,42000000.0,,
December 2016,1000000.0,39000000.0,36000000.0,,
March 2017,1000000.0,33000000.0,49000000.0,,
June 2017,1000000.0,40000000.0,36000000.0,,
September 2017,1000000.0,37000000.0,43000000.0,,
December 2017,1000000.0,45000000.0,51000000.0,,
March 2018,1250000.0,35000000.0,49000000.0,,
June 2018,1250000.0,38000000.0,49000000.0,,
September 2018,1250000.0,42000000.0,48000000.0,,
December 2018,1250000.0,43000000.0,-9000000.0,,
March 2019,1750000.0,77000000.0,55000000.0,,
June 2019,1750000.0,82000000.0,57000000.0,,
September 2019,1750000.0,68000000.0,55000000.0,,
December 2019,1750000.0,61000000.0,60000000.0,,
March 2020,1500000.0,76000000.0,36000000.0,,
June 2020,1500000.0,89000000.0,51000000.0,,
September 2020,1500000.0,96000000.0,60000000.0,,
December 2020,1500000.0,91000000.0,62000000.0,,
March 2021,1000000.0,80000000.0,81000000.0,,
June 2021,1000000.0,85000000.0,82000000.0,,
September 2021,1000000.0,87000000.0,71000000.0,,
December 2021,1000000.0,92000000.0,43000000.0,,
March 2022,,92000000.0,73000000.0,,
June 2022,,93000000.0,73000000.0,,
