,NetIncomeLoss,Assets
March 2009,729000.0,
June 2009,729000.0,
September 2009,729000.0,
December 2009,729000.0,
March 2010,875000.0,
June 2010,864000.0,
September 2010,540000.0,
December 2010,-438000.0,1067652000.0
March 2011,1361000.0,
June 2011,629000.0,1072967000.0
September 2011,1392000.0,1089619000.0
December 2011,1777000.0,1067063000.0
March 2012,1659000.0,1053327000.0
June 2012,1509000.0,1035089000.0
September 2012,1413000.0,1006608000.0
December 2012,1212000.0,1013516000.0
March 2013,1758000.0,1018280000.0
June 2013,1633000.0,1028040000.0
September 2013,1918000.0,1042741000.0
December 2013,1382000.0,1034684000.0
March 2014,2578000.0,1038764000.0
June 2014,2551000.0,1047852000.0
September 2014,2442000.0,1053935000.0
December 2014,1817000.0,1040494000.0
March 2015,2328000.0,1049455000.0
June 2015,2624000.0,1037211000.0
September 2015,2493000.0,1037195000.0
December 2015,2188000.0,1038481000.0
March 2016,2453000.0,
June 2016,2964000.0,1070349000.0
September 2016,2458000.0,1097608000.0
December 2016,1302000.0,1087991000.0
March 2017,2205000.0,1110274000.0
June 2017,2811000.0,1106984000.0
September 2017,3242000.0,1121553000.0
December 2017,2010000.0,1092166000.0
March 2018,3303000.0,1093231000.0
June 2018,3176000.0,1111172000.0
September 2018,3467000.0,1100292000.0
December 2018,3436000.0,1093251000.0
March 2019,3667000.0,1111148000.0
June 2019,3813000.0,
September 2019,3621000.0,1223199000.0
December 2019,2966000.0,1154882000.0
March 2020,2367000.0,1244827000.0
June 2020,2561000.0,1425881000.0
September 2020,4509000.0,1458609000.0
December 2020,1920000.0,1416175000.0
March 2021,4121000.0,1537578000.0
June 2021,4615000.0,1599573000.0
September 2021,3390000.0,1616251000.0
December 2021,3007000.0,1624193000.0
March 2022,3452000.0,1662659000.0
June 2022,3217000.0,1676895000.0
