,NetIncomeLoss,Assets
September 2009,-88250.0,
December 2009,-88250.0,
March 2010,-88250.0,
June 2010,-88250.0,
September 2010,543000.0,
December 2010,491000.0,
March 2011,253000.0,
June 2011,27000.0,573326000.0
September 2011,536000.0,566416000.0
December 2011,694000.0,568233000.0
March 2012,877000.0,611124000.0
June 2012,909000.0,615957000.0
September 2012,761000.0,646156000.0
December 2012,770000.0,647634000.0
March 2013,824000.0,667588000.0
June 2013,618000.0,652962000.0
September 2013,1207000.0,696150000.0
December 2013,1021000.0,694338000.0
March 2014,1021000.0,717607000.0
June 2014,1266000.0,701497000.0
September 2014,1171000.0,705681000.0
December 2014,170000.0,711101000.0
